計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,エアコン・リビング,食器洗乾燥機・キッチン,冷蔵庫・キッチン,リビング TV 照明,キッチン・照明他,2階洋室　エアコン,未使用,洗面・洗濯機　換気扇,2階和室　エアコン,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180501,-,-,-,6830,0,0,0,1874,1509,280,0,0,2984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6830,-,-,-,-,-,-,-,-
20180502,-,-,-,6740,0,0,153,1912,958,921,0,0,2491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6740,-,-,-,-,-,-,-,-
20180503,-,-,-,6902,0,0,169,1841,936,744,0,0,2975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6902,-,-,-,-,-,-,-,-
20180504,-,-,-,6375,0,0,28,1641,1194,372,0,0,2940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6375,-,-,-,-,-,-,-,-
20180505,-,-,-,7447,0,0,342,1695,1649,294,0,0,3181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7447,-,-,-,-,-,-,-,-
20180506,-,-,-,6741,0,0,180,1400,1797,368,0,0,2839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6741,-,-,-,-,-,-,-,-
20180507,-,-,-,7024,0,0,177,1913,1498,471,0,0,2812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7024,-,-,-,-,-,-,-,-
20180508,-,-,-,6611,0,0,42,1655,1176,769,0,0,2757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6611,-,-,-,-,-,-,-,-
20180509,-,-,-,6533,0,0,347,1607,1279,248,0,0,2799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6533,-,-,-,-,-,-,-,-
20180510,-,-,-,5290,0,0,0,1341,589,234,0,0,2769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5290,-,-,-,-,-,-,-,-
20180511,-,-,-,5927,0,0,172,1628,739,233,0,0,2790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5927,-,-,-,-,-,-,-,-
20180512,-,-,-,6778,0,0,0,1600,1541,409,0,0,2946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6778,-,-,-,-,-,-,-,-
20180513,-,-,-,7563,0,0,172,1539,1990,937,0,0,2748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7563,-,-,-,-,-,-,-,-
20180514,-,-,-,7048,0,0,335,2078,1097,370,0,0,2781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7048,-,-,-,-,-,-,-,-
20180515,-,-,-,6457,0,0,153,2016,1045,298,0,0,2641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6457,-,-,-,-,-,-,-,-
20180516,-,-,-,6691,0,0,152,2060,1060,379,0,0,2714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6691,-,-,-,-,-,-,-,-
20180517,-,-,-,7423,0,0,0,2329,1204,691,0,0,2780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7423,-,-,-,-,-,-,-,-
20180518,-,-,-,4823,0,0,0,1696,80,58,0,0,2469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4823,-,-,-,-,-,-,-,-
20180519,-,-,-,4454,0,0,0,1374,0,0,0,0,2511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4454,-,-,-,-,-,-,-,-
20180520,-,-,-,5077,0,0,0,1334,386,172,0,0,2625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5077,-,-,-,-,-,-,-,-
20180521,-,-,-,6496,0,0,159,1995,728,490,0,0,2748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6496,-,-,-,-,-,-,-,-
20180522,-,-,-,6506,0,0,0,1963,906,413,0,0,2781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6506,-,-,-,-,-,-,-,-
20180523,-,-,-,6836,0,0,152,1718,1441,545,0,0,2688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6836,-,-,-,-,-,-,-,-
20180524,-,-,-,6935,0,0,157,2040,1186,542,0,0,2742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6935,-,-,-,-,-,-,-,-
20180525,-,-,-,6157,0,0,0,1784,954,461,0,0,2698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6157,-,-,-,-,-,-,-,-
20180526,-,-,-,6614,0,0,0,1783,1620,319,0,0,2634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6614,-,-,-,-,-,-,-,-
20180527,-,-,-,6903,0,0,147,1813,1254,392,0,0,2976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6903,-,-,-,-,-,-,-,-
20180528,-,-,-,7140,0,0,151,2183,1561,366,0,0,2656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7140,-,-,-,-,-,-,-,-
20180529,-,-,-,6267,0,0,141,1896,690,411,0,0,2729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6267,-,-,-,-,-,-,-,-
20180530,-,-,-,6725,0,0,140,2221,1211,292,0,0,2634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6725,-,-,-,-,-,-,-,-
