計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,エアコン・リビング,食器洗乾燥機・キッチン,冷蔵庫・キッチン,リビング TV 照明,キッチン・照明他,2階洋室　エアコン,未使用,洗面・洗濯機　換気扇,2階和室　エアコン,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180601,-,-,-,6460,0,0,0,2041,880,585,0,0,2670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6460,-,-,-,-,-,-,-,-
20180602,-,-,-,6345,0,0,140,1711,791,238,0,0,2963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6345,-,-,-,-,-,-,-,-
20180603,-,-,-,7134,0,0,148,2124,1354,469,0,0,2820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7134,-,-,-,-,-,-,-,-
20180604,-,-,-,6783,0,0,148,2186,1202,224,0,0,2634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6783,-,-,-,-,-,-,-,-
20180605,-,-,-,7823,0,0,155,2108,1343,449,0,0,2679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7823,-,-,-,-,-,-,-,-
20180606,-,-,-,7603,0,0,153,1805,1345,652,0,0,2911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7603,-,-,-,-,-,-,-,-
20180607,-,-,-,7037,0,0,123,2294,868,556,0,0,2891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7037,-,-,-,-,-,-,-,-
20180608,-,-,-,7886,0,0,171,2621,929,874,191,0,2744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7886,-,-,-,-,-,-,-,-
20180609,-,-,-,9998,0,1447,143,2585,970,741,0,0,3103,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9998,-,-,-,-,-,-,-,-
20180610,-,-,-,8586,0,0,285,2475,917,903,0,0,3028,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8586,-,-,-,-,-,-,-,-
20180611,-,-,-,6890,0,0,93,2174,1011,505,0,0,2682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6890,-,-,-,-,-,-,-,-
20180612,-,-,-,7196,0,0,207,2224,1305,381,0,0,2833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7196,-,-,-,-,-,-,-,-
20180613,-,-,-,7258,0,0,154,2028,1481,360,0,0,3046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7258,-,-,-,-,-,-,-,-
20180614,-,-,-,6345,0,0,0,2122,667,425,0,0,2781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6345,-,-,-,-,-,-,-,-
20180615,-,-,-,6434,0,0,145,2057,885,468,0,0,2589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6434,-,-,-,-,-,-,-,-
20180616,-,-,-,6033,0,0,0,2021,930,154,0,0,2649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6033,-,-,-,-,-,-,-,-
20180617,-,-,-,6594,0,0,137,2114,1019,185,0,0,2888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6594,-,-,-,-,-,-,-,-
20180618,-,-,-,6520,0,0,291,2315,699,297,0,0,2567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6520,-,-,-,-,-,-,-,-
20180619,-,-,-,6878,0,0,0,2326,1055,498,0,0,2721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6878,-,-,-,-,-,-,-,-
20180620,-,-,-,7546,0,0,148,2272,1594,443,0,0,2665,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7546,-,-,-,-,-,-,-,-
20180621,-,-,-,7229,0,0,0,2419,858,428,0,0,3256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7229,-,-,-,-,-,-,-,-
20180622,-,-,-,6722,0,0,149,2358,971,407,0,0,2602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6722,-,-,-,-,-,-,-,-
20180623,-,-,-,6645,0,0,149,2148,1102,338,0,0,2607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6645,-,-,-,-,-,-,-,-
20180624,-,-,-,6062,0,0,0,1961,892,211,0,0,2682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6062,-,-,-,-,-,-,-,-
20180625,-,-,-,6835,0,0,145,2418,1049,299,0,0,2591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6835,-,-,-,-,-,-,-,-
20180626,-,-,-,7298,0,0,144,2419,1185,607,0,0,2517,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7298,-,-,-,-,-,-,-,-
20180627,-,-,-,7594,0,153,0,2747,1239,685,0,0,2644,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7594,-,-,-,-,-,-,-,-
20180628,-,-,-,7004,0,0,0,2615,1361,401,0,0,2502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7004,-,-,-,-,-,-,-,-
20180629,-,-,-,7489,0,0,0,2389,1947,534,0,0,2562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7489,-,-,-,-,-,-,-,-
20180630,-,-,-,7434,0,0,155,2273,1628,506,0,0,2606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7434,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
