計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,未使用,洗濯機・外冷蔵庫2,寝室エアコン・外冷蔵庫,照明・ﾚﾝｼﾞ・炊飯器,キッチン冷蔵庫,TV・照明・米冷蔵庫,未使用,洋室エアコン,リビングエアコン,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180201,-,-,-,10808,0,0,6564,987,4241,3538,4730,0,904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10808,-,-,-,-,-,-,-,-
20180202,-,-,-,10656,0,0,6238,801,3890,4333,3566,0,1828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10656,-,-,-,-,-,-,-,-
20180203,-,-,-,7884,0,0,2404,914,2221,3771,5597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7884,-,-,-,-,-,-,-,-
20180204,-,-,-,8622,0,0,2889,694,1945,4350,6731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8622,-,-,-,-,-,-,-,-
20180205,-,-,-,10480,0,0,5193,660,3846,5549,5134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10480,-,-,-,-,-,-,-,-
20180206,-,-,-,13404,0,0,6337,833,3896,5813,6607,0,2747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13404,-,-,-,-,-,-,-,-
20180207,-,-,-,13797,0,0,7837,681,4512,6412,5765,0,1837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13797,-,-,-,-,-,-,-,-
20180208,-,-,-,12679,0,0,6508,707,4285,6305,5037,0,1904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12679,-,-,-,-,-,-,-,-
20180209,-,-,-,7129,0,0,3727,1011,2041,2569,4283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7129,-,-,-,-,-,-,-,-
20180210,-,-,-,10337,0,0,3862,945,4670,3765,6706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10337,-,-,-,-,-,-,-,-
20180211,-,-,-,10889,0,0,3012,916,4173,5703,6532,0,823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10889,-,-,-,-,-,-,-,-
20180212,-,-,-,13246,0,0,4531,752,4485,7821,6136,0,2185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13246,-,-,-,-,-,-,-,-
20180213,-,-,-,8444,0,0,3228,926,4176,3156,4918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8444,-,-,-,-,-,-,-,-
20180214,-,-,-,11981,0,0,4594,929,5831,5840,6209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11981,-,-,-,-,-,-,-,-
20180215,-,-,-,9340,0,0,3534,1157,4196,3143,6253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9340,-,-,-,-,-,-,-,-
20180216,-,-,-,12591,0,0,5593,865,4893,5581,6577,0,1223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12591,-,-,-,-,-,-,-,-
20180217,-,-,-,10482,0,0,4627,1031,4786,4552,5386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10482,-,-,-,-,-,-,-,-
20180218,-,-,-,10326,0,0,6782,911,4874,2773,4773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10326,-,-,-,-,-,-,-,-
20180219,-,-,-,11495,0,0,5127,942,4877,2460,7925,0,1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11495,-,-,-,-,-,-,-,-
20180220,-,-,-,8850,0,0,3848,1158,4686,2074,5377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8850,-,-,-,-,-,-,-,-
20180221,-,-,-,8633,0,0,3807,1176,4077,2059,5639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8633,-,-,-,-,-,-,-,-
20180222,-,-,-,9237,0,0,3346,967,4882,2490,6354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9237,-,-,-,-,-,-,-,-
20180223,-,-,-,8975,0,0,3580,1071,4907,2425,5437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8975,-,-,-,-,-,-,-,-
20180224,-,-,-,9147,0,0,5257,956,4835,2127,4593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9147,-,-,-,-,-,-,-,-
20180225,-,-,-,10334,0,0,3374,1145,5244,4330,5987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10334,-,-,-,-,-,-,-,-
20180226,-,-,-,10881,0,0,5780,1162,5233,4036,5020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10881,-,-,-,-,-,-,-,-
20180227,-,-,-,9757,0,0,5394,1158,5445,2049,4961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9757,-,-,-,-,-,-,-,-
20180228,-,-,-,11720,0,0,4712,1111,5502,5105,6541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11720,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
