計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,洗濯機・洗面,居間　エアコン,冷蔵庫2,2階リビング照明,母　・テレビ照明,冷蔵庫1,未使用,2階洋室仕事　エアコン,2階洋室服用　エアコン,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20171201,-,-,-,33028,0,2200,1949,1879,0,3490,2880,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33028,-,-,-,-,-,-,-,-
20171202,-,-,-,40356,0,2170,1254,1765,0,3595,2965,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40356,-,-,-,-,-,-,-,-
20171203,-,-,-,28189,0,2388,2832,2291,0,3500,3055,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28189,-,-,-,-,-,-,-,-
20171204,-,-,-,36133,0,3674,1776,2361,0,3813,3155,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36133,-,-,-,-,-,-,-,-
20171205,-,-,-,37824,0,3683,1838,1610,0,3763,2951,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37824,-,-,-,-,-,-,-,-
20171206,-,-,-,39983,0,2372,1466,1655,0,3828,2870,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39983,-,-,-,-,-,-,-,-
20171207,-,-,-,35602,0,2346,1233,1552,0,3791,2964,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35602,-,-,-,-,-,-,-,-
20171208,-,-,-,36415,0,3611,1395,1931,0,3826,2838,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36415,-,-,-,-,-,-,-,-
20171209,-,-,-,44516,0,2285,1946,1274,0,3885,2624,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44516,-,-,-,-,-,-,-,-
20171210,-,-,-,37041,0,3834,2069,2841,0,3889,3201,0,99,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37041,-,-,-,-,-,-,-,-
20171211,-,-,-,38698,0,4115,1197,1839,0,3730,2465,0,4,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38698,-,-,-,-,-,-,-,-
20171212,-,-,-,44650,0,3675,1682,1641,0,3615,3568,0,9,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44650,-,-,-,-,-,-,-,-
20171213,-,-,-,47087,0,3014,1534,1387,0,3740,2955,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47087,-,-,-,-,-,-,-,-
20171214,-,-,-,44617,0,2425,2670,1591,0,3814,3119,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44617,-,-,-,-,-,-,-,-
20171215,-,-,-,36570,0,3339,1835,1476,0,3419,3012,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36570,-,-,-,-,-,-,-,-
20171216,-,-,-,56240,0,3548,2037,1712,0,3951,3351,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56240,-,-,-,-,-,-,-,-
20171217,-,-,-,51975,0,3005,2891,1550,0,3858,3373,0,18,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51975,-,-,-,-,-,-,-,-
20171218,-,-,-,50706,0,2477,2201,1505,0,3871,3020,0,23,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50706,-,-,-,-,-,-,-,-
20171219,-,-,-,40777,0,3503,2373,1927,0,3824,3284,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40777,-,-,-,-,-,-,-,-
20171220,-,-,-,46713,0,2533,2437,1845,0,3902,2996,0,8,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46713,-,-,-,-,-,-,-,-
20171221,-,-,-,42861,0,2692,2519,1628,0,3798,3230,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42861,-,-,-,-,-,-,-,-
20171222,-,-,-,40706,0,2332,1974,1433,0,3568,2929,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40706,-,-,-,-,-,-,-,-
20171223,-,-,-,51273,0,2642,3964,1649,0,3771,3365,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51273,-,-,-,-,-,-,-,-
20171224,-,-,-,38396,0,3862,2881,1783,0,3654,3091,0,22,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38396,-,-,-,-,-,-,-,-
20171225,-,-,-,43313,0,3766,2791,1867,0,3891,2973,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43313,-,-,-,-,-,-,-,-
20171226,-,-,-,40484,0,3057,2134,2207,0,3937,2992,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40484,-,-,-,-,-,-,-,-
20171227,-,-,-,50631,0,2513,2719,1602,0,3642,3450,0,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50631,-,-,-,-,-,-,-,-
20171228,-,-,-,41762,0,2792,2242,1294,0,3656,3231,0,32,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41762,-,-,-,-,-,-,-,-
20171229,-,-,-,54157,0,3401,2917,1222,0,3829,3464,0,163,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54157,-,-,-,-,-,-,-,-
20171230,-,-,-,41877,0,3141,2772,1430,0,3581,3241,0,286,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41877,-,-,-,-,-,-,-,-
20171231,-,-,-,51287,0,5501,3177,1442,0,3454,2767,0,136,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51287,-,-,-,-,-,-,-,-
