計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,K電源 L照明TV 洗濯,キッチンエアコン,200V和室エアコン,2Fエアコン,主寝室エアコン,リビングエアコン,未使用,未使用,小屋,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20171201,-,-,-,13372,0,9098,0,0,0,784,0,0,0,2834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13372,-,-,-,-,-,-,-,-
20171202,-,-,-,26971,0,8962,0,0,6368,2428,7114,0,0,1744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26971,-,-,-,-,-,-,-,-
20171203,-,-,-,17856,0,8636,0,0,3367,696,1942,0,0,2682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17856,-,-,-,-,-,-,-,-
20171204,-,-,-,28347,0,8572,0,0,2805,9974,2489,0,0,4091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28347,-,-,-,-,-,-,-,-
20171205,-,-,-,29780,0,10497,0,0,5648,851,8760,0,0,3456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29780,-,-,-,-,-,-,-,-
20171206,-,-,-,20617,0,10135,0,0,2075,4742,0,0,0,3068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20617,-,-,-,-,-,-,-,-
20171207,-,-,-,17505,0,8530,0,0,2271,2404,298,0,0,3398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17505,-,-,-,-,-,-,-,-
20171208,-,-,-,22216,0,9339,0,0,5027,4817,0,0,0,2372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22216,-,-,-,-,-,-,-,-
20171209,-,-,-,23114,0,9410,0,0,5657,4453,0,0,0,2960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23114,-,-,-,-,-,-,-,-
20171210,-,-,-,33233,0,10347,0,0,545,11493,6332,0,0,4060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33233,-,-,-,-,-,-,-,-
20171211,-,-,-,29968,0,8739,0,0,7689,1301,7018,0,0,4222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29968,-,-,-,-,-,-,-,-
20171212,-,-,-,24843,0,8984,0,0,0,6054,3498,0,0,4878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24843,-,-,-,-,-,-,-,-
20171213,-,-,-,23144,0,10391,0,0,3847,2744,409,0,0,5139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23144,-,-,-,-,-,-,-,-
20171214,-,-,-,17267,0,9698,0,0,0,3658,0,0,0,3228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17267,-,-,-,-,-,-,-,-
20171215,-,-,-,14141,0,9963,0,0,0,703,0,0,0,2723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14141,-,-,-,-,-,-,-,-
20171216,-,-,-,25947,0,9249,0,0,2999,8816,1421,0,0,2754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25947,-,-,-,-,-,-,-,-
20171217,-,-,-,22399,0,9702,0,0,4725,1318,2980,0,0,3091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22399,-,-,-,-,-,-,-,-
20171218,-,-,-,31710,0,9460,0,0,4780,6248,7143,0,0,3454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31710,-,-,-,-,-,-,-,-
20171219,-,-,-,21648,0,9113,0,0,5115,2812,0,0,0,3714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21648,-,-,-,-,-,-,-,-
20171220,-,-,-,29364,0,9997,0,0,3713,7171,4208,0,0,3717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29364,-,-,-,-,-,-,-,-
20171221,-,-,-,33426,0,9875,0,0,3387,8220,8762,0,0,2779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33426,-,-,-,-,-,-,-,-
20171222,-,-,-,24773,0,10684,0,0,0,3933,7660,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24773,-,-,-,-,-,-,-,-
20171223,-,-,-,21837,0,8846,0,0,0,5013,5786,0,0,1520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21837,-,-,-,-,-,-,-,-
20171224,-,-,-,24393,0,9996,0,922,0,9197,2077,0,0,1735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24393,-,-,-,-,-,-,-,-
