計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,K電源 L照明TV 洗濯,キッチンエアコン,200V和室エアコン,2Fエアコン,主寝室エアコン,リビングエアコン,未使用,未使用,小屋,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20171001,-,-,-,9856,0,6833,0,0,0,372,0,0,0,2223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9856,-,-,-,-,-,-,-,-
20171002,-,-,-,19491,0,7242,0,0,0,9439,0,0,0,2348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19491,-,-,-,-,-,-,-,-
20171003,-,-,-,11659,0,8375,0,0,0,201,0,0,0,2613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11659,-,-,-,-,-,-,-,-
20171004,-,-,-,10272,0,7127,0,0,0,336,0,0,0,2394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10272,-,-,-,-,-,-,-,-
20171005,-,-,-,10712,0,7454,0,0,0,514,0,0,0,2322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10712,-,-,-,-,-,-,-,-
20171006,-,-,-,18913,0,8366,0,0,0,7713,0,0,0,2405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18913,-,-,-,-,-,-,-,-
20171007,-,-,-,12062,0,8300,0,0,0,593,0,0,0,2699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12062,-,-,-,-,-,-,-,-
20171008,-,-,-,9471,0,5323,0,0,0,1197,0,0,0,2527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9471,-,-,-,-,-,-,-,-
20171009,-,-,-,8795,0,5061,0,0,0,251,349,0,0,2728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8795,-,-,-,-,-,-,-,-
20171010,-,-,-,12108,0,7914,0,0,0,396,443,0,0,2882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12108,-,-,-,-,-,-,-,-
20171011,-,-,-,13752,0,8215,0,0,0,1660,709,0,0,2696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13752,-,-,-,-,-,-,-,-
20171012,-,-,-,15679,0,8193,0,0,0,3481,555,0,0,2972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15679,-,-,-,-,-,-,-,-
20171013,-,-,-,14284,0,7678,0,0,0,3712,0,0,0,2416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14284,-,-,-,-,-,-,-,-
20171014,-,-,-,11918,0,8250,0,0,0,883,0,0,0,2243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11918,-,-,-,-,-,-,-,-
20171015,-,-,-,18698,0,8217,0,0,0,8126,0,0,0,1836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18698,-,-,-,-,-,-,-,-
20171016,-,-,-,21154,0,8410,0,0,0,8362,1713,0,0,2146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21154,-,-,-,-,-,-,-,-
20171017,-,-,-,23682,0,7953,0,0,0,11975,1006,0,0,2326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23682,-,-,-,-,-,-,-,-
20171018,-,-,-,18692,0,8576,0,0,0,7429,0,0,0,2156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18692,-,-,-,-,-,-,-,-
20171019,-,-,-,23566,0,7696,0,0,0,12881,0,0,0,2538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23566,-,-,-,-,-,-,-,-
20171020,-,-,-,17408,0,7750,0,0,2273,4540,0,0,0,2347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17408,-,-,-,-,-,-,-,-
20171021,-,-,-,18118,0,8857,0,0,377,6472,0,0,0,1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18118,-,-,-,-,-,-,-,-
20171022,-,-,-,14367,0,7446,0,0,0,4595,0,0,0,1709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14367,-,-,-,-,-,-,-,-
20171023,-,-,-,11343,0,7393,0,0,0,459,1242,0,0,1756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11343,-,-,-,-,-,-,-,-
20171024,-,-,-,9905,0,7440,0,0,0,327,0,0,0,1672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9905,-,-,-,-,-,-,-,-
20171025,-,-,-,18324,0,7256,0,0,6457,355,1550,0,0,2236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18324,-,-,-,-,-,-,-,-
20171026,-,-,-,11419,0,7374,0,0,0,597,1056,0,0,1926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11419,-,-,-,-,-,-,-,-
