計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,キッチンAC,一階寝室AC,２階寝室AC,リビング電灯冷蔵庫,洗濯機,２階離れAC２台,未使用,２階洋室AC,２階電灯,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180101,-,-,-,36389,0,356,426,2376,16053,2472,7759,0,0,5631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36389,-,-,-,-,-,-,-,-
20180102,-,-,-,29425,0,469,129,2597,15557,2447,3182,0,0,3873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29425,-,-,-,-,-,-,-,-
20180103,-,-,-,28789,0,501,222,2600,13359,1832,5079,0,0,3638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28789,-,-,-,-,-,-,-,-
20180104,-,-,-,30474,0,378,628,3112,12302,1959,4696,0,0,6066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30474,-,-,-,-,-,-,-,-
20180105,-,-,-,26283,0,265,756,423,11619,1238,5532,0,0,5170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26283,-,-,-,-,-,-,-,-
20180106,-,-,-,26363,0,433,325,0,13937,1384,3510,0,0,5577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26363,-,-,-,-,-,-,-,-
20180107,-,-,-,32850,0,437,770,871,13967,1817,8455,0,0,5152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32850,-,-,-,-,-,-,-,-
20180108,-,-,-,24456,0,600,376,1,14544,1270,4978,0,0,1393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24456,-,-,-,-,-,-,-,-
20180109,-,-,-,23350,0,643,371,0,13342,1195,3709,0,0,2728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23350,-,-,-,-,-,-,-,-
20180110,-,-,-,25251,0,1236,364,1858,12279,1956,5036,0,0,1081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25251,-,-,-,-,-,-,-,-
