計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,太陽光発電,ＩＨ・キッチン,エコキュート,エアコン・リビング,エアコン・主寝室,キッチン・冷蔵庫,未使用,照明・リビング,食器洗乾燥機・キッチン,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180501,-,-,-,12323,13575,17262,1963,3303,0,0,2088,0,1690,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16010,-,-,-,-,-,-,-,-
20180502,-,-,-,15990,160,2295,3183,3549,0,0,2824,0,1772,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18125,-,-,-,-,-,-,-,-
20180503,-,-,-,9043,24689,28472,487,3631,0,0,1736,0,1601,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12826,-,-,-,-,-,-,-,-
20180504,-,-,-,11951,24767,29170,1688,4125,0,0,2355,0,2059,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16354,-,-,-,-,-,-,-,-
20180505,-,-,-,11911,19911,25290,1819,4824,0,0,2219,0,1907,1087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17290,-,-,-,-,-,-,-,-
20180506,-,-,-,13968,287,2909,1568,3443,0,0,2597,0,2340,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16590,-,-,-,-,-,-,-,-
20180507,-,-,-,15875,1194,3011,3201,3058,0,0,2734,0,1998,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17692,-,-,-,-,-,-,-,-
20180508,-,-,-,14099,1036,3499,2396,3844,0,0,2329,0,1256,758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16562,-,-,-,-,-,-,-,-
20180509,-,-,-,11262,18464,24265,2114,4207,0,0,2706,0,1522,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17063,-,-,-,-,-,-,-,-
20180510,-,-,-,12315,23500,28405,1853,4663,0,0,2200,0,1719,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17220,-,-,-,-,-,-,-,-
20180511,-,-,-,11917,22232,27043,2342,4349,0,0,2116,0,1454,823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16728,-,-,-,-,-,-,-,-
20180512,-,-,-,13701,21847,27325,2765,6273,0,0,2627,0,1374,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19179,-,-,-,-,-,-,-,-
20180513,-,-,-,12665,720,2999,2013,1929,0,0,2837,0,1836,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14944,-,-,-,-,-,-,-,-
20180514,-,-,-,9779,21379,26235,1665,2747,0,0,2684,0,1689,601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14635,-,-,-,-,-,-,-,-
20180515,-,-,-,9848,20407,26340,2514,2919,0,0,2664,0,1590,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15781,-,-,-,-,-,-,-,-
20180516,-,-,-,9451,14234,20393,2716,2696,0,0,2665,0,1519,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15610,-,-,-,-,-,-,-,-
