計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,太陽光発電,ＩＨ・キッチン,エコキュート,エアコン・リビング,エアコン・主寝室,キッチン・冷蔵庫,未使用,照明・リビング,食器洗乾燥機・キッチン,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180301,-,-,-,20882,5673,9721,2198,6832,2533,406,1990,0,1773,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24930,-,-,-,-,-,-,-,-
20180302,-,-,-,22061,16262,21630,1856,7224,3503,380,2066,0,1928,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27429,-,-,-,-,-,-,-,-
20180303,-,-,-,22310,2518,6753,903,8499,3972,0,1695,0,2178,833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26545,-,-,-,-,-,-,-,-
20180304,-,-,-,16814,17594,24981,2532,6850,0,588,2008,0,2100,868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24201,-,-,-,-,-,-,-,-
20180305,-,-,-,20577,130,1343,1612,5942,945,0,1869,0,1830,889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21790,-,-,-,-,-,-,-,-
20180306,-,-,-,18351,21115,26343,2206,6865,2354,0,1774,0,1941,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23579,-,-,-,-,-,-,-,-
20180307,-,-,-,19125,8251,13808,2137,7353,2371,0,2003,0,2020,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24682,-,-,-,-,-,-,-,-
20180308,-,-,-,23893,60,1911,2242,6395,2851,0,1840,0,1977,860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25744,-,-,-,-,-,-,-,-
20180309,-,-,-,23698,6462,12658,2989,8754,4623,0,1549,0,1938,933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29894,-,-,-,-,-,-,-,-
20180310,-,-,-,22633,19647,27116,3105,8632,2557,1153,2179,0,2216,860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30102,-,-,-,-,-,-,-,-
20180311,-,-,-,20085,17714,25734,1621,9360,3660,0,1983,0,2359,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28105,-,-,-,-,-,-,-,-
20180312,-,-,-,19525,9830,16260,2372,7338,2218,0,2022,0,1862,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25955,-,-,-,-,-,-,-,-
20180313,-,-,-,15925,20739,25294,2039,5742,416,0,1587,0,1632,863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20480,-,-,-,-,-,-,-,-
20180314,-,-,-,16488,21091,26144,2818,6458,0,0,2416,0,1582,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21541,-,-,-,-,-,-,-,-
20180315,-,-,-,15658,3882,6743,1797,5106,0,0,2161,0,1727,830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18519,-,-,-,-,-,-,-,-
20180316,-,-,-,19795,3418,5870,485,5612,1849,0,1741,0,2004,887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22247,-,-,-,-,-,-,-,-
20180317,-,-,-,18195,19010,27713,1731,8189,3860,0,2231,0,2754,887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26898,-,-,-,-,-,-,-,-
20180318,-,-,-,17276,12219,17021,1904,6559,374,0,2438,0,2026,832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22078,-,-,-,-,-,-,-,-
20180319,-,-,-,19106,343,2877,2742,3895,636,0,2385,0,1659,861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21640,-,-,-,-,-,-,-,-
20180320,-,-,-,22222,1104,4334,1701,7107,3051,0,2320,0,1948,896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25452,-,-,-,-,-,-,-,-
