計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,照明・電源・２階,寝室エアコン・キッチンTV,照明・玄関,下台所,小屋,冷蔵庫・食洗機・レンジ,未使用,エアコン・リビング,ＩＨ・キッチン,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180201,-,-,-,22425,0,11514,3613,131,9,1108,2946,0,1112,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22425,-,-,-,-,-,-,-,-
20180202,-,-,-,19151,0,9973,3437,124,2,606,2958,0,296,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19151,-,-,-,-,-,-,-,-
20180203,-,-,-,17790,0,7651,3802,105,223,591,3055,0,378,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17790,-,-,-,-,-,-,-,-
20180204,-,-,-,20099,0,8103,5261,82,116,653,3319,0,510,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20099,-,-,-,-,-,-,-,-
20180205,-,-,-,19112,0,7376,4980,100,259,536,3062,0,546,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19112,-,-,-,-,-,-,-,-
20180206,-,-,-,18734,0,8277,3484,76,257,459,3363,0,546,717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18734,-,-,-,-,-,-,-,-
20180207,-,-,-,19365,0,9113,3465,100,452,539,2895,0,448,818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19365,-,-,-,-,-,-,-,-
20180208,-,-,-,20495,0,9628,4313,188,113,547,3435,0,412,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20495,-,-,-,-,-,-,-,-
20180209,-,-,-,19378,0,8691,4330,332,1,607,3244,0,308,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19378,-,-,-,-,-,-,-,-
20180210,-,-,-,21172,0,7022,4715,182,108,814,3482,0,13,839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21172,-,-,-,-,-,-,-,-
20180211,-,-,-,35401,0,9009,4682,117,0,816,4646,0,386,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35401,-,-,-,-,-,-,-,-
20180212,-,-,-,37690,0,9743,4439,164,99,878,4285,0,514,2159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37690,-,-,-,-,-,-,-,-
20180213,-,-,-,19752,0,8237,5007,135,38,789,3342,0,423,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19752,-,-,-,-,-,-,-,-
20180214,-,-,-,17181,0,7678,3316,130,1,693,3153,0,278,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17181,-,-,-,-,-,-,-,-
20180215,-,-,-,14638,0,6039,2786,188,176,613,3128,0,0,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14638,-,-,-,-,-,-,-,-
20180216,-,-,-,16219,0,6171,4146,117,0,563,3065,0,289,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16219,-,-,-,-,-,-,-,-
20180217,-,-,-,18323,0,8162,3510,187,355,555,3242,0,309,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18323,-,-,-,-,-,-,-,-
20180218,-,-,-,15264,0,5408,3139,155,184,684,3483,0,275,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15264,-,-,-,-,-,-,-,-
20180219,-,-,-,14735,0,6961,2113,454,13,257,2904,0,0,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14735,-,-,-,-,-,-,-,-
20180220,-,-,-,14368,0,5046,3401,212,108,551,2998,0,129,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14368,-,-,-,-,-,-,-,-
20180221,-,-,-,18299,0,8053,4335,175,684,574,3110,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18299,-,-,-,-,-,-,-,-
20180222,-,-,-,15900,0,5930,3815,161,409,556,2988,0,144,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15900,-,-,-,-,-,-,-,-
20180223,-,-,-,16551,0,6294,4185,194,193,608,3090,0,247,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16551,-,-,-,-,-,-,-,-
20180224,-,-,-,16072,0,6629,3146,137,0,494,3406,0,255,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16072,-,-,-,-,-,-,-,-
20180225,-,-,-,14763,0,5083,3972,175,354,570,3072,0,0,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14763,-,-,-,-,-,-,-,-
20180226,-,-,-,17623,0,6951,4185,535,91,640,2968,0,97,821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17623,-,-,-,-,-,-,-,-
20180227,-,-,-,16042,0,6309,3369,286,123,530,3164,0,184,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16042,-,-,-,-,-,-,-,-
20180228,-,-,-,15538,0,5427,3567,422,328,620,3172,0,0,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15538,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
