計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,座敷・中間エアコン,セイコ・エアコン,冷蔵庫,茶の間・TV・エアコン,茶の間電灯,セイコ電灯,未使用,キッチン,２F電源,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180601,-,-,-,9102,0,0,0,1812,853,515,0,0,2625,1164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9102,-,-,-,-,-,-,-,-
20180602,-,-,-,9852,0,4,0,1811,1063,464,3,0,2956,1144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9852,-,-,-,-,-,-,-,-
20180603,-,-,-,8616,0,33,0,2080,582,406,1,0,2815,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8616,-,-,-,-,-,-,-,-
20180604,-,-,-,9108,0,7,0,1672,642,454,9,0,2980,1178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9108,-,-,-,-,-,-,-,-
20180605,-,-,-,10007,0,27,0,1779,1202,1051,0,0,2843,1280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10007,-,-,-,-,-,-,-,-
20180606,-,-,-,9601,0,1,0,1821,785,1090,42,0,3006,1238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9601,-,-,-,-,-,-,-,-
20180607,-,-,-,9115,0,25,0,1853,521,355,5,0,2829,1399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9115,-,-,-,-,-,-,-,-
20180608,-,-,-,11226,0,40,0,2180,2341,1035,31,0,2881,1162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11226,-,-,-,-,-,-,-,-
20180609,-,-,-,9470,0,25,0,2127,700,555,60,0,3032,1214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9470,-,-,-,-,-,-,-,-
20180610,-,-,-,8894,0,26,0,2408,602,529,0,0,2842,1170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8894,-,-,-,-,-,-,-,-
