計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,食器洗乾燥機・キッチン,洗濯機・洗面,エアコン・リビング,エアコン・主寝室,リビング、テレビ、照明,エアコン・和室１,未使用,洗面・トイレ、玄関,２階洋室、エアコン,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
2017102400+0900,-,-,-,260,0,11,35,15,0,66,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,-,-,-,-,-,-,-,-
2017102401+0900,-,-,-,257,0,10,30,2,0,82,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,-,-,-,-,-,-,-,-
2017102402+0900,-,-,-,334,0,97,34,14,0,66,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,-,-,-,-,-,-,-,-
2017102403+0900,-,-,-,374,0,107,30,17,0,85,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,-,-,-,-,-,-,-,-
2017102404+0900,-,-,-,247,0,28,31,0,0,65,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,-,-,-,-,-,-,-,-
2017102405+0900,-,-,-,493,0,10,35,17,0,189,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493,-,-,-,-,-,-,-,-
2017102406+0900,-,-,-,803,0,55,32,17,0,510,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803,-,-,-,-,-,-,-,-
2017102407+0900,-,-,-,638,0,13,61,0,0,438,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638,-,-,-,-,-,-,-,-
2017102408+0900,-,-,-,613,0,11,60,17,0,399,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613,-,-,-,-,-,-,-,-
2017102409+0900,-,-,-,539,0,11,85,0,0,324,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539,-,-,-,-,-,-,-,-
2017102410+0900,-,-,-,489,0,15,66,0,0,287,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489,-,-,-,-,-,-,-,-
2017102411+0900,-,-,-,250,0,17,27,0,0,93,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,-,-,-,-,-,-,-,-
2017102412+0900,-,-,-,406,0,26,16,0,0,252,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406,-,-,-,-,-,-,-,-
2017102413+0900,-,-,-,413,0,13,24,0,0,249,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,-,-,-,-,-,-,-,-
2017102414+0900,-,-,-,412,0,13,10,0,0,267,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,-,-,-,-,-,-,-,-
