計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,リビングAC,寝室（洋室）AC,冷蔵庫・電子レンジ,未使用,LDK・台所・電灯コンセ,洗面所・玄関・WC・洗濯,未使用,洋室・電灯コンセント,洋室AC,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180201,-,-,-,14039,0,4937,881,3051,0,1254,666,0,1903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14039,-,-,-,-,-,-,-,-
20180202,-,-,-,19840,0,8691,1497,2771,0,1110,670,0,3123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19840,-,-,-,-,-,-,-,-
20180203,-,-,-,17517,0,6945,1163,2956,0,1542,1538,0,1697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17517,-,-,-,-,-,-,-,-
20180204,-,-,-,20098,0,4009,3003,2484,0,516,3154,0,3391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20098,-,-,-,-,-,-,-,-
20180205,-,-,-,27994,0,10436,3959,3526,0,1538,733,0,3252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27994,-,-,-,-,-,-,-,-
20180206,-,-,-,25103,0,8943,3824,2615,0,453,793,0,4037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25103,-,-,-,-,-,-,-,-
20180207,-,-,-,24991,0,9478,3259,3515,0,1525,778,0,2723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24991,-,-,-,-,-,-,-,-
20180208,-,-,-,17114,0,6012,1991,3003,0,723,711,0,2065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17114,-,-,-,-,-,-,-,-
20180209,-,-,-,22251,0,9570,2786,3157,0,1251,580,0,1508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22251,-,-,-,-,-,-,-,-
20180210,-,-,-,13791,0,7863,0,2986,0,1338,654,0,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13791,-,-,-,-,-,-,-,-
