計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,増設部屋エアコン,IHヒーター,エコキュート,LDKエアコン,不明,リビング照明,未使用,廊下・照明,未使用,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
201803090000+0900,-,-,-,157,0,0,0,0,0,0,111,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,-,-,0,-,-,-,-,-
201803090030+0900,-,-,-,120,0,0,0,0,0,0,75,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,-,-,0,-,-,-,-,-
201803090100+0900,-,-,-,158,0,0,0,0,0,0,111,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,-,-,0,-,-,-,-,-
201803090130+0900,-,-,-,648,0,0,0,490,0,0,111,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648,-,-,0,-,-,-,-,-
201803090200+0900,-,-,-,833,0,0,0,674,0,0,113,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833,-,-,0,-,-,-,-,-
201803090230+0900,-,-,-,835,0,0,0,676,0,0,112,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835,-,-,0,-,-,-,-,-
201803090300+0900,-,-,-,840,0,0,0,675,0,0,117,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,-,-,0,-,-,-,-,-
201803090330+0900,-,-,-,831,0,0,0,674,0,0,110,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,831,-,-,0,-,-,-,-,-
201803090400+0900,-,-,-,828,0,0,0,673,0,0,108,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828,-,-,0,-,-,-,-,-
201803090430+0900,-,-,-,796,0,0,0,675,0,0,74,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,796,-,-,0,-,-,-,-,-
201803090500+0900,-,-,-,826,0,0,0,676,0,0,104,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826,-,-,0,-,-,-,-,-
201803090530+0900,-,-,-,1170,0,0,22,656,294,7,108,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1170,-,-,6,-,-,-,-,-
201803090600+0900,-,-,-,1192,0,0,176,357,390,5,167,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1192,-,-,14,-,-,-,-,-
201803090630+0900,-,-,-,1088,0,0,0,0,476,1,504,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1088,-,-,10,-,-,-,-,-
201803090700+0900,-,-,-,999,0,0,0,0,475,0,455,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,-,-,0,-,-,-,-,-
201803090730+0900,-,-,-,840,0,0,0,0,475,0,299,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,-,-,0,-,-,-,-,-
201803090800+0900,-,-,-,630,0,0,0,0,474,0,89,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,-,-,0,-,-,-,-,-
201803090830+0900,-,-,-,842,0,0,88,0,461,0,131,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,842,-,-,1,-,-,-,-,-
201803090900+0900,-,-,-,788,0,0,8,0,456,0,165,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,788,-,-,13,-,-,-,-,-
201803090930+0900,-,-,-,924,0,0,0,0,409,0,425,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,924,-,-,167,-,-,-,-,-
201803091000+0900,-,-,-,657,0,0,0,0,0,0,579,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657,-,-,0,-,-,-,-,-
201803091030+0900,-,-,-,250,0,0,0,0,0,0,214,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,-,-,0,-,-,-,-,-
201803091100+0900,-,-,-,147,0,0,0,0,0,0,116,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,-,-,0,-,-,-,-,-
201803091130+0900,-,-,-,144,0,0,0,0,0,0,114,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,-,-,0,-,-,-,-,-
201803091200+0900,-,-,-,108,0,0,0,0,0,0,78,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,-,-,0,-,-,-,-,-
201803091230+0900,-,-,-,144,0,0,0,0,0,0,114,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,-,-,0,-,-,-,-,-
201803091300+0900,-,-,-,105,0,0,0,0,0,0,75,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,-,-,0,-,-,-,-,-
201803091330+0900,-,-,-,133,0,0,0,0,0,0,102,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,-,-,0,-,-,-,-,-
201803091400+0900,-,-,-,115,0,0,0,0,0,0,85,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,-,-,0,-,-,-,-,-
201803091430+0900,-,-,-,116,0,0,0,0,0,0,84,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,-,-,0,-,-,-,-,-
201803091500+0900,-,-,-,136,0,0,0,0,0,0,101,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,-,-,0,-,-,-,-,-
