計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,リビングエアコン,主寝室エアコン,LTV・照明・K冷蔵庫,洗濯機・冷蔵庫2・納戸,電子レンジ・炊飯器,2F電灯,未使用,2F東エアコン,2F西エアコン,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20171101,-,-,-,7673,0,0,0,3296,3408,573,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7673,-,-,-,-,-,-,-,-
20171102,-,-,-,7922,0,0,0,4131,2812,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7922,-,-,-,-,-,-,-,-
20171103,-,-,-,7755,0,0,0,3689,3116,534,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7755,-,-,-,-,-,-,-,-
20171104,-,-,-,7778,0,0,0,3568,3290,507,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7778,-,-,-,-,-,-,-,-
20171105,-,-,-,6644,0,0,0,2813,3285,172,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6644,-,-,-,-,-,-,-,-
20171106,-,-,-,6790,0,0,0,3394,2477,458,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6790,-,-,-,-,-,-,-,-
20171107,-,-,-,7211,0,0,0,3525,2702,506,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7211,-,-,-,-,-,-,-,-
20171108,-,-,-,7278,0,0,0,3897,2214,661,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7278,-,-,-,-,-,-,-,-
20171109,-,-,-,6723,0,0,0,3289,2616,349,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6723,-,-,-,-,-,-,-,-
20171110,-,-,-,5870,0,0,0,2693,2488,200,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5870,-,-,-,-,-,-,-,-
20171111,-,-,-,7118,0,0,0,2631,3785,329,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7118,-,-,-,-,-,-,-,-
20171112,-,-,-,5592,0,0,0,2459,2389,330,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5592,-,-,-,-,-,-,-,-
20171113,-,-,-,6159,0,0,0,2586,2959,195,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6159,-,-,-,-,-,-,-,-
20171114,-,-,-,6497,0,0,0,2822,2730,489,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6497,-,-,-,-,-,-,-,-
20171115,-,-,-,8423,0,0,0,3587,3912,504,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8423,-,-,-,-,-,-,-,-
20171116,-,-,-,16179,0,0,0,12439,2088,1075,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16179,-,-,-,-,-,-,-,-
20171117,-,-,-,16230,0,0,0,11958,3305,526,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16230,-,-,-,-,-,-,-,-
20171118,-,-,-,9014,0,0,0,4443,3184,931,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9014,-,-,-,-,-,-,-,-
20171119,-,-,-,8183,0,0,0,3554,3996,228,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8183,-,-,-,-,-,-,-,-
20171120,-,-,-,9182,0,0,0,3323,5192,212,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9182,-,-,-,-,-,-,-,-
20171121,-,-,-,10734,0,0,0,3548,6355,384,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10734,-,-,-,-,-,-,-,-
20171122,-,-,-,9238,0,0,0,3989,4415,328,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9238,-,-,-,-,-,-,-,-
20171123,-,-,-,2973,0,0,0,1574,876,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2973,-,-,-,-,-,-,-,-
20171124,-,-,-,5350,0,0,0,3222,1425,187,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5350,-,-,-,-,-,-,-,-
20171125,-,-,-,8691,0,0,0,4644,2899,618,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8691,-,-,-,-,-,-,-,-
20171126,-,-,-,9002,0,0,0,5758,2415,416,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9002,-,-,-,-,-,-,-,-
20171127,-,-,-,6982,0,0,0,3955,1397,1064,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6982,-,-,-,-,-,-,-,-
20171128,-,-,-,8257,0,0,0,4748,2480,532,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8257,-,-,-,-,-,-,-,-
20171129,-,-,-,7010,0,0,0,3213,3143,162,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7010,-,-,-,-,-,-,-,-
