計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,リビングAC,2F寝室AC・客間照明,客間AC,離れAC,居間・離れ・照明・TV,KC電源・冷蔵庫・洗濯機,未使用,外冷蔵庫,和寝室AC,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180301,-,-,-,18321,0,0,383,0,0,2328,9182,0,374,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18321,-,-,-,-,-,-,-,-
20180302,-,-,-,20193,0,0,440,0,0,1364,9369,0,356,2581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20193,-,-,-,-,-,-,-,-
20180303,-,-,-,20744,0,0,187,0,0,3046,8994,0,343,2548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20744,-,-,-,-,-,-,-,-
20180304,-,-,-,18525,0,0,359,0,0,2459,9175,0,407,1549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18525,-,-,-,-,-,-,-,-
20180305,-,-,-,17010,0,0,344,0,0,3608,7837,0,432,1433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17010,-,-,-,-,-,-,-,-
20180306,-,-,-,21206,0,0,2431,0,0,3381,8508,0,395,1891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21206,-,-,-,-,-,-,-,-
20180307,-,-,-,20208,0,0,2203,0,0,2691,7672,0,393,1739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20208,-,-,-,-,-,-,-,-
20180308,-,-,-,18826,0,0,952,0,0,2839,8440,0,401,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18826,-,-,-,-,-,-,-,-
20180309,-,-,-,19771,0,0,662,0,0,2068,8754,0,359,2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19771,-,-,-,-,-,-,-,-
20180310,-,-,-,18172,0,0,253,0,0,1215,8453,0,507,2099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18172,-,-,-,-,-,-,-,-
20180311,-,-,-,21381,0,0,345,0,0,3055,9317,0,358,2450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21381,-,-,-,-,-,-,-,-
20180312,-,-,-,20401,0,0,358,0,0,3529,7644,0,505,2409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20401,-,-,-,-,-,-,-,-
20180313,-,-,-,18177,0,0,262,0,0,2015,7027,0,413,2840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18177,-,-,-,-,-,-,-,-
20180314,-,-,-,16611,0,0,425,0,0,2008,8388,0,527,1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16611,-,-,-,-,-,-,-,-
20180315,-,-,-,16187,0,0,660,0,0,2920,8101,0,477,1127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16187,-,-,-,-,-,-,-,-
20180316,-,-,-,18548,0,0,442,0,0,3505,9284,0,409,1072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18548,-,-,-,-,-,-,-,-
20180317,-,-,-,20906,0,0,1371,0,0,3064,8639,0,393,1946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20906,-,-,-,-,-,-,-,-
20180318,-,-,-,20508,0,0,590,0,0,2080,10521,0,420,1715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20508,-,-,-,-,-,-,-,-
20180319,-,-,-,17440,0,0,1612,0,0,2532,8353,0,456,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17440,-,-,-,-,-,-,-,-
20180320,-,-,-,15348,0,0,416,0,0,2271,8272,0,560,824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15348,-,-,-,-,-,-,-,-
20180321,-,-,-,24427,0,3287,356,0,0,3032,10084,0,369,2483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24427,-,-,-,-,-,-,-,-
