計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,太陽光発電,洗濯機・洗面・浴室,冷蔵庫・キッチン,エアコン・リビング,エアコン・主寝室,リビングTV照明,未使用,電子レンジ・キッチン,エアコン・和室,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20171001,-,-,-,1508,8381,13006,2613,1202,0,0,1844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6133,-,-,-,-,-,-,-,-
20171002,-,-,-,6682,133,3415,3167,975,0,0,2426,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9964,-,-,-,-,-,-,-,-
20171003,-,-,-,8764,10809,14924,2691,1452,0,0,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12879,-,-,-,-,-,-,-,-
20171004,-,-,-,5118,17648,22153,2821,1422,0,0,2527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9623,-,-,-,-,-,-,-,-
20171005,-,-,-,5215,11362,15500,2778,1680,0,0,2130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9353,-,-,-,-,-,-,-,-
20171006,-,-,-,5823,987,5095,2796,1435,0,0,2563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9931,-,-,-,-,-,-,-,-
20171007,-,-,-,5080,15037,18738,2707,1350,0,0,2085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8781,-,-,-,-,-,-,-,-
20171008,-,-,-,4219,17220,21049,2733,1405,0,0,1938,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8048,-,-,-,-,-,-,-,-
20171009,-,-,-,4874,17543,21663,2814,1490,0,0,1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8994,-,-,-,-,-,-,-,-
20171010,-,-,-,4969,15415,19570,2802,1743,0,0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9124,-,-,-,-,-,-,-,-
20171011,-,-,-,5125,15461,19781,2713,1712,206,0,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9445,-,-,-,-,-,-,-,-
20171012,-,-,-,5176,6684,11031,2726,1679,0,0,2286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9523,-,-,-,-,-,-,-,-
20171013,-,-,-,4879,4011,7397,2683,1366,0,0,1902,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8265,-,-,-,-,-,-,-,-
20171014,-,-,-,4611,4307,7811,2585,1211,0,0,1658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8115,-,-,-,-,-,-,-,-
20171015,-,-,-,5847,71,3169,2671,1334,0,0,1872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8945,-,-,-,-,-,-,-,-
20171016,-,-,-,5657,698,3732,2580,1114,0,0,2021,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8691,-,-,-,-,-,-,-,-
20171017,-,-,-,5007,2075,5358,2715,1139,0,0,1798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8290,-,-,-,-,-,-,-,-
20171018,-,-,-,4843,1042,3847,2704,1039,0,0,1587,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7648,-,-,-,-,-,-,-,-
20171019,-,-,-,4207,4937,7765,2560,1114,0,0,1754,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7035,-,-,-,-,-,-,-,-
20171020,-,-,-,4414,9456,12662,2715,1091,0,0,1617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7620,-,-,-,-,-,-,-,-
20171021,-,-,-,5302,248,3000,2542,1083,0,0,2047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8054,-,-,-,-,-,-,-,-
20171022,-,-,-,5440,564,4004,2744,1066,0,0,2079,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8880,-,-,-,-,-,-,-,-
