計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,照明・電源・キッチン,洗濯機・浴室,食器洗乾燥機・キッチン,冷蔵庫・キッチン,エアコン・主寝室,エアコン・和室,未使用,ＩＨ・キッチン,エアコン・キッチン,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
2017122700+0900,-,-,-,316,0,12,57,0,65,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,-,-,-,-,-,-,-,-
2017122701+0900,-,-,-,249,0,0,7,0,32,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,-,-,-,-,-,-,-,-
2017122702+0900,-,-,-,254,0,0,7,0,31,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,-,-,-,-,-,-,-,-
2017122703+0900,-,-,-,255,0,16,0,0,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,-,-,-,-,-,-,-,-
2017122704+0900,-,-,-,360,0,117,6,0,34,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,-,-,-,-,-,-,-,-
2017122705+0900,-,-,-,540,0,302,1,0,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,-,-,-,-,-,-,-,-
2017122706+0900,-,-,-,1371,0,189,12,0,29,11,0,0,0,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1371,-,-,-,-,-,-,-,-
2017122707+0900,-,-,-,2288,0,333,123,169,44,11,0,0,133,1137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2288,-,-,-,-,-,-,-,-
2017122708+0900,-,-,-,2322,0,388,562,0,46,10,0,0,0,1142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2322,-,-,-,-,-,-,-,-
2017122709+0900,-,-,-,1743,0,199,177,0,41,1,0,0,0,1155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1743,-,-,-,-,-,-,-,-
2017122710+0900,-,-,-,1534,0,58,76,0,98,10,0,0,0,1121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1534,-,-,-,-,-,-,-,-
2017122711+0900,-,-,-,1448,0,18,90,0,76,5,0,0,0,1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1448,-,-,-,-,-,-,-,-
2017122712+0900,-,-,-,1658,0,131,71,83,52,5,0,0,30,1082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1658,-,-,-,-,-,-,-,-
2017122713+0900,-,-,-,1408,0,93,64,0,35,0,0,0,0,1045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1408,-,-,-,-,-,-,-,-
2017122714+0900,-,-,-,1211,0,37,1,0,49,9,0,0,0,917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1211,-,-,-,-,-,-,-,-
2017122715+0900,-,-,-,1075,0,66,1,0,47,0,0,0,0,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1075,-,-,-,-,-,-,-,-
2017122716+0900,-,-,-,1316,0,205,0,0,39,10,0,0,0,876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1316,-,-,-,-,-,-,-,-
2017122717+0900,-,-,-,1842,0,320,19,0,51,2,0,0,174,904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1842,-,-,-,-,-,-,-,-
2017122718+0900,-,-,-,1869,0,318,26,127,50,8,0,0,80,965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1869,-,-,-,-,-,-,-,-
2017122719+0900,-,-,-,1662,0,363,5,0,50,11,0,0,0,1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1662,-,-,-,-,-,-,-,-
2017122720+0900,-,-,-,1769,0,295,37,0,39,11,0,0,161,877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1769,-,-,-,-,-,-,-,-
2017122721+0900,-,-,-,1097,0,174,76,0,101,11,0,0,81,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1097,-,-,-,-,-,-,-,-
2017122722+0900,-,-,-,398,0,67,74,0,73,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,-,-,-,-,-,-,-,-
2017122723+0900,-,-,-,404,0,147,46,0,34,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,-,-,-,-,-,-,-,-
