計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,1F照明,リビング照明,主寝室エアコン,リビングエアコン,冷蔵庫・洗濯機,リビングTV・電子レンジ,未使用,ユニットバス,１Ｆトイレ,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20171001,-,-,-,8626,0,500,34,0,0,2684,3264,0,118,1441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8626,-,-,-,-,-,-,-,-
20171002,-,-,-,9302,0,433,4,0,0,3177,3233,0,26,1428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9302,-,-,-,-,-,-,-,-
20171003,-,-,-,9123,0,653,35,0,0,3474,2866,0,46,1448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9123,-,-,-,-,-,-,-,-
20171004,-,-,-,9296,0,635,127,0,0,3012,3305,0,86,1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9296,-,-,-,-,-,-,-,-
20171005,-,-,-,7874,0,441,45,0,0,3029,2478,0,31,1443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7874,-,-,-,-,-,-,-,-
20171006,-,-,-,8329,0,343,6,0,0,2844,2904,0,36,1429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8329,-,-,-,-,-,-,-,-
20171007,-,-,-,7952,0,201,0,0,0,3185,2549,0,41,1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7952,-,-,-,-,-,-,-,-
20171008,-,-,-,9668,0,576,28,0,0,3864,3063,0,58,1447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9668,-,-,-,-,-,-,-,-
20171009,-,-,-,8930,0,336,37,0,0,3540,2971,0,36,1450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8930,-,-,-,-,-,-,-,-
20171010,-,-,-,8283,0,274,0,0,0,3477,2447,0,27,1460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8283,-,-,-,-,-,-,-,-
20171011,-,-,-,8603,0,473,41,0,0,3404,2651,0,37,1461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8603,-,-,-,-,-,-,-,-
20171012,-,-,-,10082,0,747,26,0,0,3849,3318,0,20,1459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10082,-,-,-,-,-,-,-,-
20171013,-,-,-,8146,0,430,89,0,0,3191,2359,0,71,1445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8146,-,-,-,-,-,-,-,-
20171014,-,-,-,7927,0,612,0,0,0,2713,2504,0,38,1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7927,-,-,-,-,-,-,-,-
20171015,-,-,-,9371,0,782,38,0,0,3419,2782,0,102,1420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9371,-,-,-,-,-,-,-,-
20171016,-,-,-,9494,0,439,55,0,0,3403,3271,0,26,1425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9494,-,-,-,-,-,-,-,-
20171017,-,-,-,12072,0,2553,154,0,0,3591,3652,0,0,1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12072,-,-,-,-,-,-,-,-
20171018,-,-,-,8096,0,389,36,0,0,3118,2524,0,61,1441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8096,-,-,-,-,-,-,-,-
20171019,-,-,-,8392,0,545,20,0,0,2740,2967,0,48,1452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8392,-,-,-,-,-,-,-,-
20171020,-,-,-,7708,0,446,39,0,0,2739,2420,0,108,1460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7708,-,-,-,-,-,-,-,-
20171021,-,-,-,8498,0,491,51,0,0,2942,2742,0,0,1428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8498,-,-,-,-,-,-,-,-
20171022,-,-,-,8814,0,447,30,0,0,2901,3126,0,65,1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8814,-,-,-,-,-,-,-,-
20171023,-,-,-,8328,0,523,89,0,0,2733,2964,0,56,1449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8328,-,-,-,-,-,-,-,-
20171024,-,-,-,7727,0,488,60,0,0,2528,2674,0,75,1445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7727,-,-,-,-,-,-,-,-
20171025,-,-,-,7599,0,342,7,0,0,2281,3103,0,0,1449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7599,-,-,-,-,-,-,-,-
20171026,-,-,-,6923,0,383,16,0,0,2014,2698,0,59,1452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6923,-,-,-,-,-,-,-,-
20171027,-,-,-,8083,0,453,54,0,0,2521,2962,0,85,1461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8083,-,-,-,-,-,-,-,-
20171028,-,-,-,9216,0,427,33,0,0,2767,3689,0,50,1433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9216,-,-,-,-,-,-,-,-
20171029,-,-,-,8015,0,262,21,0,0,2652,2689,0,61,1442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8015,-,-,-,-,-,-,-,-
20171030,-,-,-,8278,0,467,30,0,0,2765,2805,0,89,1447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8278,-,-,-,-,-,-,-,-
20171031,-,-,-,8408,0,317,9,0,0,2322,3619,0,86,1450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8408,-,-,-,-,-,-,-,-
