計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,1F照明,リビング照明,主寝室エアコン,リビングエアコン,冷蔵庫・洗濯機,リビングTV・電子レンジ,未使用,ユニットバス,１Ｆトイレ,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20171201,-,-,-,7600,0,491,40,0,535,1881,2295,0,75,1396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7600,-,-,-,-,-,-,-,-
20171202,-,-,-,9053,0,378,2,0,1214,1644,2671,0,1,1391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9053,-,-,-,-,-,-,-,-
20171203,-,-,-,8007,0,501,23,0,592,1775,2736,0,67,1416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8007,-,-,-,-,-,-,-,-
20171204,-,-,-,9419,0,429,35,0,757,1845,3430,0,54,1406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9419,-,-,-,-,-,-,-,-
20171205,-,-,-,9444,0,243,0,0,1131,1788,3147,0,51,1396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9444,-,-,-,-,-,-,-,-
20171206,-,-,-,9875,0,466,7,0,1430,1641,3004,0,69,1402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9875,-,-,-,-,-,-,-,-
20171207,-,-,-,9669,0,607,36,0,1058,1658,3289,0,60,1399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9669,-,-,-,-,-,-,-,-
20171208,-,-,-,9819,0,268,36,0,1357,1707,2954,0,44,1397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9819,-,-,-,-,-,-,-,-
20171209,-,-,-,9532,0,385,16,0,1217,1714,2914,0,71,1391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9532,-,-,-,-,-,-,-,-
20171210,-,-,-,8898,0,431,14,0,599,1848,3062,0,75,1378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8898,-,-,-,-,-,-,-,-
20171211,-,-,-,7767,0,508,18,0,911,1764,1773,0,86,1387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7767,-,-,-,-,-,-,-,-
20171212,-,-,-,10564,0,271,9,0,1516,1655,3422,0,0,1411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10564,-,-,-,-,-,-,-,-
20171213,-,-,-,10817,0,438,18,0,1578,1650,3595,0,97,1420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10817,-,-,-,-,-,-,-,-
20171214,-,-,-,9606,0,477,15,0,1004,1561,3626,0,86,1419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9606,-,-,-,-,-,-,-,-
