計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,スポットライト,未使用,エコキュート,未使用,シャンデリア,ワインセラー,未使用,厨房換気扇,ペンダント,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20171201,-,-,-,21365,0,3118,0,2478,0,5695,483,0,13332,2678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21365,-,-,825,-,-,-,-,-
20171202,-,-,-,22133,0,3536,0,17436,0,4082,426,0,13493,3840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22133,-,-,1239,-,-,-,-,-
20171203,-,-,-,17502,0,0,0,0,0,0,487,0,10278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17502,-,-,490,-,-,-,-,-
20171204,-,-,-,12651,0,1300,0,0,0,0,308,0,6678,1726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12651,-,-,0,-,-,-,-,-
20171205,-,-,-,21285,0,3804,0,19440,0,2473,399,0,7067,2731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21285,-,-,1090,-,-,-,-,-
20171206,-,-,-,23290,0,3759,0,12007,0,3192,384,0,7394,2466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23290,-,-,1185,-,-,-,-,-
20171207,-,-,-,21767,0,3429,0,27965,0,6547,385,0,9476,1803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21767,-,-,1415,-,-,-,-,-
20171208,-,-,-,23022,0,3180,0,17871,0,4260,472,0,7091,3162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23022,-,-,1095,-,-,-,-,-
20171209,-,-,-,23587,0,3449,0,9650,0,0,393,0,6770,2948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23587,-,-,1012,-,-,-,-,-
20171210,-,-,-,16378,0,921,0,11252,0,0,344,0,2728,1504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16378,-,-,419,-,-,-,-,-
20171211,-,-,-,12333,0,565,0,3544,0,180,270,0,1,962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12333,-,-,7,-,-,-,-,-
20171212,-,-,-,22251,0,2882,0,19217,0,3856,393,0,4469,2750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22251,-,-,1686,-,-,-,-,-
20171213,-,-,-,22639,0,3105,0,19391,0,3378,449,0,4032,2946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22639,-,-,958,-,-,-,-,-
20171214,-,-,-,21610,0,3052,0,12099,0,3607,493,0,3721,2058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21610,-,-,679,-,-,-,-,-
20171215,-,-,-,20877,0,2615,0,9628,0,2072,491,0,5398,2814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20877,-,-,665,-,-,-,-,-
20171216,-,-,-,23611,0,3945,0,10272,0,8668,401,0,7049,3576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23611,-,-,1129,-,-,-,-,-
20171217,-,-,-,21493,0,1999,0,12519,0,656,451,0,4377,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21493,-,-,482,-,-,-,-,-
20171218,-,-,-,12522,0,0,0,4329,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12522,-,-,0,-,-,-,-,-
20171219,-,-,-,24834,0,2874,0,10824,0,5007,536,0,7400,2978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24834,-,-,1074,-,-,-,-,-
20171220,-,-,-,23581,0,3575,0,16490,0,6482,411,0,6686,2715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23581,-,-,1072,-,-,-,-,-
20171221,-,-,-,24318,0,2862,0,15856,0,5373,485,0,3163,964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24318,-,-,950,-,-,-,-,-
20171222,-,-,-,29331,0,3413,0,18644,0,4586,508,0,8072,2774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29331,-,-,1830,-,-,-,-,-
20171223,-,-,-,21147,0,1434,0,16751,0,0,347,0,4443,2766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21147,-,-,689,-,-,-,-,-
20171224,-,-,-,16865,0,603,0,6092,0,1271,266,0,2196,1129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16865,-,-,214,-,-,-,-,-
20171225,-,-,-,12090,0,53,0,3988,0,0,215,0,0,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12090,-,-,2,-,-,-,-,-
