計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,スポットライト,未使用,エコキュート,未使用,シャンデリア,ワインセラー,未使用,厨房換気扇,ペンダント,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20171001,-,-,-,16751,0,0,0,6041,0,0,516,0,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16751,-,-,149,-,-,-,-,-
20171002,-,-,-,14315,0,1637,0,1018,0,1,522,0,0,4935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14315,-,-,0,-,-,-,-,-
20171003,-,-,-,23180,0,1285,0,767,0,0,651,0,5362,2623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23180,-,-,613,-,-,-,-,-
20171004,-,-,-,24591,0,3444,0,3156,0,5259,673,0,4905,2779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24591,-,-,613,-,-,-,-,-
20171005,-,-,-,25175,0,5566,0,5172,0,5522,619,0,4992,3104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25175,-,-,662,-,-,-,-,-
20171006,-,-,-,25185,0,3717,0,3667,0,7224,614,0,7209,2949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25185,-,-,696,-,-,-,-,-
20171007,-,-,-,24782,0,3420,0,3048,0,4998,720,0,6130,2269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24782,-,-,510,-,-,-,-,-
20171008,-,-,-,15089,0,63,0,2706,0,0,818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15089,-,-,0,-,-,-,-,-
20171009,-,-,-,20963,0,0,0,629,0,0,1030,0,4390,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20963,-,-,177,-,-,-,-,-
20171010,-,-,-,27642,0,1295,0,2016,0,1809,862,0,10662,1741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27642,-,-,612,-,-,-,-,-
