計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,リビングAC・200V,IHヒーター・200V,エコキュート,主寝室AC,冷蔵庫,リビング照明・TV,未使用,洗濯機,2F洋室・電灯コンセント,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20171201,-,-,-,27977,0,0,2289,13179,0,3213,6126,0,344,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27977,-,-,-,-,-,-,-,-
20171202,-,-,-,27767,0,0,4018,11946,0,2972,5358,0,275,881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27767,-,-,-,-,-,-,-,-
20171203,-,-,-,22105,0,0,975,10823,0,1994,5359,0,394,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22105,-,-,-,-,-,-,-,-
20171204,-,-,-,24591,0,0,1748,10382,0,4072,4351,0,303,941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24591,-,-,-,-,-,-,-,-
20171205,-,-,-,28143,0,1,1366,13768,0,3281,5928,0,384,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28143,-,-,-,-,-,-,-,-
20171206,-,-,-,27012,0,0,1383,13258,0,3273,6070,0,270,688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27012,-,-,-,-,-,-,-,-
20171207,-,-,-,26238,0,0,1435,13500,0,3073,5386,0,334,681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26238,-,-,-,-,-,-,-,-
20171208,-,-,-,27299,0,0,1462,13034,0,3208,6001,0,319,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27299,-,-,-,-,-,-,-,-
20171209,-,-,-,31205,0,0,1560,14320,0,3177,7254,0,403,830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31205,-,-,-,-,-,-,-,-
20171210,-,-,-,27302,0,0,1495,12798,0,2661,6231,0,298,727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27302,-,-,-,-,-,-,-,-
20171211,-,-,-,30389,0,0,2031,15128,0,3082,6101,0,555,1269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30389,-,-,-,-,-,-,-,-
20171212,-,-,-,29429,0,880,1228,14351,0,2871,4837,0,318,2148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29429,-,-,-,-,-,-,-,-
20171213,-,-,-,31360,0,587,1724,14565,0,3490,6406,0,349,1617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31360,-,-,-,-,-,-,-,-
20171214,-,-,-,34044,0,4326,1486,14518,0,2785,6956,0,570,1170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34044,-,-,-,-,-,-,-,-
20171215,-,-,-,23762,0,712,953,9910,0,3042,5690,0,317,1081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23762,-,-,-,-,-,-,-,-
20171216,-,-,-,25499,0,0,1297,10307,0,2922,5932,0,468,1358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25499,-,-,-,-,-,-,-,-
20171217,-,-,-,32512,0,1081,4143,15142,0,2377,6678,0,414,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32512,-,-,-,-,-,-,-,-
20171218,-,-,-,32779,0,4388,1832,14207,0,4015,5250,0,385,746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32779,-,-,-,-,-,-,-,-
20171219,-,-,-,29122,0,544,2215,13696,0,2889,6029,0,386,1814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29122,-,-,-,-,-,-,-,-
