計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,太陽光発電,エアコン・キッチン,エコキュート,ＩＨ・キッチン,炊飯器冷蔵庫レンジ洗濯機,2階子供部屋エアコン,未使用,キッチン玄関・照明,照明・和室,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180301,-,-,-,27341,8789,15972,0,7993,1170,3972,3785,0,4141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34524,-,-,-,-,-,-,-,-
20180302,-,-,-,33626,31117,37806,0,12043,969,4802,3589,0,3843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40315,-,-,-,-,-,-,-,-
20180303,-,-,-,31498,8295,14783,0,10060,772,3612,3658,0,5430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37986,-,-,-,-,-,-,-,-
20180304,-,-,-,21522,34746,43795,0,9352,1124,3645,3795,0,4838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30571,-,-,-,-,-,-,-,-
20180305,-,-,-,25128,554,3616,0,6143,937,5178,587,0,4081,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28190,-,-,-,-,-,-,-,-
20180306,-,-,-,29059,40751,47191,0,10556,1577,4307,3031,0,3585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35499,-,-,-,-,-,-,-,-
20180307,-,-,-,29735,23096,27774,0,8252,828,4264,4705,0,3033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34413,-,-,-,-,-,-,-,-
20180308,-,-,-,25850,632,4160,0,6928,1258,4679,4691,0,3770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29378,-,-,-,-,-,-,-,-
20180309,-,-,-,38456,16461,23796,0,9430,1765,5231,5739,0,4313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45791,-,-,-,-,-,-,-,-
20180310,-,-,-,32390,44141,48979,0,13958,1460,3671,3523,0,3221,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37228,-,-,-,-,-,-,-,-
20180311,-,-,-,24506,36724,46068,0,12674,1465,3049,0,0,2367,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33850,-,-,-,-,-,-,-,-
20180312,-,-,-,24598,25195,30227,0,10738,1298,4047,816,0,2881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29630,-,-,-,-,-,-,-,-
20180313,-,-,-,21490,38998,45065,0,9138,1344,4421,2655,0,3663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27557,-,-,-,-,-,-,-,-
20180314,-,-,-,18913,42178,46949,0,7189,2470,4140,1340,0,3742,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23684,-,-,-,-,-,-,-,-
20180315,-,-,-,16965,11431,15703,0,6246,1524,4675,0,0,3567,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21237,-,-,-,-,-,-,-,-
20180316,-,-,-,21920,7821,11499,0,5129,660,5105,1558,0,3495,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25598,-,-,-,-,-,-,-,-
20180317,-,-,-,26621,44556,52500,0,10704,1294,4413,5099,0,3341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34565,-,-,-,-,-,-,-,-
20180318,-,-,-,19321,26464,33649,0,8321,2337,4351,864,0,4686,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26506,-,-,-,-,-,-,-,-
20180319,-,-,-,18680,2481,6620,0,6681,2378,4692,0,0,4233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22819,-,-,-,-,-,-,-,-
20180320,-,-,-,17718,5492,9696,0,5745,938,5192,0,0,5275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21922,-,-,-,-,-,-,-,-
20180321,-,-,-,23242,2200,6726,0,9457,1265,4691,2858,0,4730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27768,-,-,-,-,-,-,-,-
20180322,-,-,-,22860,17623,23616,0,10252,1053,5313,3397,0,4240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28853,-,-,-,-,-,-,-,-
20180323,-,-,-,22373,44680,49722,0,10536,934,4219,2991,0,4128,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27415,-,-,-,-,-,-,-,-
20180324,-,-,-,17450,43141,49070,0,8814,2717,3571,0,0,3758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23379,-,-,-,-,-,-,-,-
20180325,-,-,-,16724,42915,47065,0,7413,1409,3882,0,0,3421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20874,-,-,-,-,-,-,-,-
20180326,-,-,-,17875,28317,33544,0,7297,2163,4548,703,0,3055,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23102,-,-,-,-,-,-,-,-
