計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,食器洗乾燥機・キッチン,ＩＨ・キッチン,エコキュート,エアコン・リビング,エアコン・主寝室,冷蔵庫・キッチン,未使用,洋室テレビ,洗濯機・洗面,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180601,-,-,-,12104,0,895,0,1429,0,0,2383,0,318,2067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12104,-,-,-,-,-,-,-,-
20180602,-,-,-,14553,0,940,0,752,0,282,2578,0,808,2544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14553,-,-,-,-,-,-,-,-
20180603,-,-,-,14456,0,888,0,1929,0,322,2707,0,728,1787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14456,-,-,-,-,-,-,-,-
20180604,-,-,-,14148,0,904,416,1221,0,503,2884,0,477,2191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14148,-,-,-,-,-,-,-,-
20180605,-,-,-,14477,0,899,0,2311,0,0,2590,0,744,2367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14477,-,-,-,-,-,-,-,-
20180606,-,-,-,15017,0,903,0,1192,0,0,2571,0,392,3927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15017,-,-,-,-,-,-,-,-
20180607,-,-,-,14984,0,908,168,1525,0,1703,2844,0,307,2159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14984,-,-,-,-,-,-,-,-
20180608,-,-,-,14324,0,452,0,1563,0,367,2909,0,747,3172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14324,-,-,-,-,-,-,-,-
20180609,-,-,-,15293,0,868,203,748,0,1917,2979,0,835,1854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15293,-,-,-,-,-,-,-,-
20180610,-,-,-,16572,0,455,0,1650,0,1319,2874,0,1343,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16572,-,-,-,-,-,-,-,-
20180611,-,-,-,16885,0,881,230,3255,0,0,2776,0,833,3301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16885,-,-,-,-,-,-,-,-
20180612,-,-,-,10769,0,890,1,228,0,0,2643,0,226,2089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10769,-,-,-,-,-,-,-,-
20180613,-,-,-,13457,0,877,227,1482,0,0,2527,0,533,2351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13457,-,-,-,-,-,-,-,-
20180614,-,-,-,15199,0,911,117,2680,0,0,2682,0,397,2555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15199,-,-,-,-,-,-,-,-
20180615,-,-,-,13253,0,897,361,1300,0,0,2566,0,656,2405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13253,-,-,-,-,-,-,-,-
20180616,-,-,-,15529,0,888,578,1468,0,427,2722,0,956,3103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15529,-,-,-,-,-,-,-,-
20180617,-,-,-,18047,0,866,782,2549,0,699,3043,0,1834,2374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18047,-,-,-,-,-,-,-,-
20180618,-,-,-,16219,0,860,187,1475,0,808,3286,0,1804,2541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16219,-,-,-,-,-,-,-,-
20180619,-,-,-,16115,0,876,0,2215,0,181,3051,0,1498,2872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16115,-,-,-,-,-,-,-,-
20180620,-,-,-,18288,0,872,0,1926,0,536,2786,0,1748,4816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18288,-,-,-,-,-,-,-,-
20180621,-,-,-,16189,0,871,707,2142,0,583,2836,0,814,3428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16189,-,-,-,-,-,-,-,-
20180622,-,-,-,16280,0,883,944,2028,0,859,2890,0,1135,2766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16280,-,-,-,-,-,-,-,-
20180623,-,-,-,16050,0,898,154,2171,0,344,2801,0,904,2770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16050,-,-,-,-,-,-,-,-
