計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,キッチン・レンジ 炊飯器,洗濯機 寝室エアコン他 ,キッチン・冷蔵庫 他,エアコン・リビング,エアコン・主寝室,和室・照明・電源,未使用,照明・電源・和室１,エアコン・和室,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180501,-,-,-,7826,0,214,741,4840,0,0,239,0,1188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7826,-,-,-,-,-,-,-,-
20180502,-,-,-,9288,0,389,309,6351,0,0,307,0,1307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9288,-,-,-,-,-,-,-,-
20180503,-,-,-,8683,0,215,325,5460,0,0,537,0,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8683,-,-,-,-,-,-,-,-
20180504,-,-,-,11072,0,251,1614,6858,0,0,511,0,1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11072,-,-,-,-,-,-,-,-
20180505,-,-,-,9341,0,252,1012,6022,0,0,296,0,1124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9341,-,-,-,-,-,-,-,-
20180506,-,-,-,13272,0,356,940,9454,0,0,782,0,1094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13272,-,-,-,-,-,-,-,-
20180507,-,-,-,8318,0,204,230,5605,0,0,301,0,1338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8318,-,-,-,-,-,-,-,-
20180508,-,-,-,8473,0,196,267,5614,0,0,494,0,1101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8473,-,-,-,-,-,-,-,-
20180509,-,-,-,8410,0,345,247,5664,0,0,571,0,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8410,-,-,-,-,-,-,-,-
20180510,-,-,-,7654,0,232,232,5111,0,0,402,0,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7654,-,-,-,-,-,-,-,-
20180511,-,-,-,7207,0,189,313,4553,0,0,436,0,1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7207,-,-,-,-,-,-,-,-
20180512,-,-,-,8542,0,226,176,5572,147,0,442,0,1223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8542,-,-,-,-,-,-,-,-
20180513,-,-,-,10165,0,200,202,7393,0,0,316,0,1258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10165,-,-,-,-,-,-,-,-
20180514,-,-,-,7844,0,215,255,5186,107,0,260,0,1263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7844,-,-,-,-,-,-,-,-
20180515,-,-,-,7673,0,231,162,4585,0,0,631,0,1338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7673,-,-,-,-,-,-,-,-
20180516,-,-,-,9280,0,216,308,5384,608,0,652,0,1445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9280,-,-,-,-,-,-,-,-
20180517,-,-,-,9759,0,136,126,5793,953,0,530,0,1553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9759,-,-,-,-,-,-,-,-
