計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,照明・和室,キッチン　炊飯器　レンジ,ＩＨ・キッチン,外冷蔵庫　ポンプ電球,エアコン・主寝室,キッチン・冷蔵庫 　TV,未使用,照明・リビング,エアコン・和室,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20171201,-,-,-,14988,0,660,1204,960,853,0,2813,0,677,1057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14988,-,-,-,-,-,-,-,-
20171202,-,-,-,16161,0,871,1379,1168,730,0,3292,0,523,1137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16161,-,-,-,-,-,-,-,-
20171203,-,-,-,11455,0,451,1071,1021,740,0,2220,0,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11455,-,-,-,-,-,-,-,-
20171204,-,-,-,14711,0,443,1139,1031,816,0,3575,0,599,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14711,-,-,-,-,-,-,-,-
20171205,-,-,-,13710,0,570,1302,1419,716,0,3008,0,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13710,-,-,-,-,-,-,-,-
20171206,-,-,-,12218,0,786,1183,330,680,0,3210,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12218,-,-,-,-,-,-,-,-
20171207,-,-,-,12777,0,739,1272,1117,703,0,2884,0,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12777,-,-,-,-,-,-,-,-
20171208,-,-,-,10238,0,604,994,156,553,0,2047,0,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10238,-,-,-,-,-,-,-,-
20171209,-,-,-,19284,0,971,2220,1854,897,0,4204,0,1008,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19284,-,-,-,-,-,-,-,-
20171210,-,-,-,13607,0,795,1260,1090,703,0,3042,0,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13607,-,-,-,-,-,-,-,-
20171211,-,-,-,19229,0,689,1369,1477,718,0,4936,0,368,1413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19229,-,-,-,-,-,-,-,-
20171212,-,-,-,15890,0,970,1484,550,657,0,3390,0,97,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15890,-,-,-,-,-,-,-,-
20171213,-,-,-,18654,0,1532,1285,1394,634,0,4293,0,305,1148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18654,-,-,-,-,-,-,-,-
20171214,-,-,-,14167,0,792,2490,755,625,0,3035,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14167,-,-,-,-,-,-,-,-
20171215,-,-,-,18191,0,534,1162,1184,902,0,4122,0,280,1775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18191,-,-,-,-,-,-,-,-
20171216,-,-,-,15881,0,516,853,3048,779,0,3723,0,483,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15881,-,-,-,-,-,-,-,-
20171217,-,-,-,13932,0,926,1138,1363,688,0,3149,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13932,-,-,-,-,-,-,-,-
20171218,-,-,-,12907,0,735,1423,1334,646,0,2660,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12907,-,-,-,-,-,-,-,-
20171219,-,-,-,15011,0,611,1138,972,674,0,2852,0,196,1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15011,-,-,-,-,-,-,-,-
20171220,-,-,-,13978,0,921,1135,1292,680,0,2667,0,190,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13978,-,-,-,-,-,-,-,-
20171221,-,-,-,15285,0,988,2323,1192,663,0,3188,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15285,-,-,-,-,-,-,-,-
20171222,-,-,-,20712,0,915,1426,1062,731,0,4201,0,282,2758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20712,-,-,-,-,-,-,-,-
20171223,-,-,-,17332,0,884,1559,769,1128,0,3534,0,227,1241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17332,-,-,-,-,-,-,-,-
20171224,-,-,-,15025,0,621,1361,2613,751,0,3219,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15025,-,-,-,-,-,-,-,-
20171225,-,-,-,19986,0,800,1295,1935,741,0,4485,0,411,1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19986,-,-,-,-,-,-,-,-
20171226,-,-,-,17434,0,844,2303,1115,676,0,4470,0,301,869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17434,-,-,-,-,-,-,-,-
20171227,-,-,-,12607,0,872,1317,817,582,0,2793,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12607,-,-,-,-,-,-,-,-
20171228,-,-,-,16794,0,1128,1394,1714,642,0,3104,0,282,866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16794,-,-,-,-,-,-,-,-
20171229,-,-,-,16363,0,744,1213,624,711,0,3253,0,231,1585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16363,-,-,-,-,-,-,-,-
20171230,-,-,-,20924,0,922,1509,3953,867,0,4349,0,510,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20924,-,-,-,-,-,-,-,-
20171231,-,-,-,18314,0,883,972,3596,812,0,3673,0,475,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18314,-,-,-,-,-,-,-,-
