計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,主寝室AC,冷蔵庫,リビングTV,リビング照明,食洗機,洗濯機,未使用,電子レンジ,洋室AC,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180401,-,-,-,25419,0,0,1773,1438,4663,810,272,0,715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25419,-,-,-,-,-,-,-,-
20180402,-,-,-,27658,0,0,2097,1559,3578,1307,259,0,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27658,-,-,-,-,-,-,-,-
20180403,-,-,-,24988,0,0,1883,1618,4124,1343,253,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24988,-,-,-,-,-,-,-,-
20180404,-,-,-,24815,0,0,1563,1394,4314,1713,328,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24815,-,-,-,-,-,-,-,-
20180405,-,-,-,24551,0,0,1668,1612,3328,2145,279,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24551,-,-,-,-,-,-,-,-
20180406,-,-,-,30836,0,0,1502,2051,3951,2176,319,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30836,-,-,-,-,-,-,-,-
20180407,-,-,-,36996,0,749,1317,5487,4166,1465,366,0,80,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36996,-,-,-,-,-,-,-,-
20180408,-,-,-,37264,0,1781,1205,2701,4755,1802,274,0,102,1009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37264,-,-,-,-,-,-,-,-
20180409,-,-,-,28055,0,0,2299,1911,3889,2133,331,0,863,737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28055,-,-,-,-,-,-,-,-
20180410,-,-,-,25304,0,0,1657,1922,4046,2192,331,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25304,-,-,-,-,-,-,-,-
