計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,主寝室AC,冷蔵庫,リビングTV,リビング照明,食洗機,洗濯機,未使用,電子レンジ,洋室AC,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180501,-,-,-,22926,0,0,2108,1141,3318,731,316,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22926,-,-,-,-,-,-,-,-
20180502,-,-,-,23168,0,0,1781,1157,3105,766,185,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23168,-,-,-,-,-,-,-,-
20180503,-,-,-,24670,0,0,1583,1789,3852,1479,284,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24670,-,-,-,-,-,-,-,-
20180504,-,-,-,18723,0,0,3191,1418,2851,0,268,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18723,-,-,-,-,-,-,-,-
20180505,-,-,-,15082,0,0,1319,1064,1897,0,79,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15082,-,-,-,-,-,-,-,-
20180506,-,-,-,21961,0,0,1581,1140,3584,1198,234,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21961,-,-,-,-,-,-,-,-
20180507,-,-,-,23155,0,0,1855,1255,2975,726,277,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23155,-,-,-,-,-,-,-,-
20180508,-,-,-,23868,0,0,1595,1199,3109,950,289,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23868,-,-,-,-,-,-,-,-
20180509,-,-,-,21016,0,0,1374,1113,3302,1034,241,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21016,-,-,-,-,-,-,-,-
20180510,-,-,-,21299,0,0,1420,1110,3826,931,310,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21299,-,-,-,-,-,-,-,-
20180511,-,-,-,21628,0,0,1541,1223,3008,990,306,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21628,-,-,-,-,-,-,-,-
20180512,-,-,-,21165,0,0,1724,1646,3973,929,204,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21165,-,-,-,-,-,-,-,-
20180513,-,-,-,28565,0,0,2039,1703,4032,671,322,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28565,-,-,-,-,-,-,-,-
20180514,-,-,-,21166,0,0,1998,1414,3660,583,269,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21166,-,-,-,-,-,-,-,-
20180515,-,-,-,22025,0,0,2318,2094,3331,1000,306,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22025,-,-,-,-,-,-,-,-
20180516,-,-,-,22988,0,158,2327,1311,2982,1489,192,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22988,-,-,-,-,-,-,-,-
20180517,-,-,-,23601,0,381,2441,1367,3241,955,170,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23601,-,-,-,-,-,-,-,-
20180518,-,-,-,25486,0,358,2888,1431,3123,1007,261,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25486,-,-,-,-,-,-,-,-
20180519,-,-,-,26171,0,0,2071,1271,3252,1448,295,0,175,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26171,-,-,-,-,-,-,-,-
20180520,-,-,-,22659,0,0,1736,1658,3978,826,243,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22659,-,-,-,-,-,-,-,-
20180521,-,-,-,20919,0,0,2164,1393,3472,815,225,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20919,-,-,-,-,-,-,-,-
20180522,-,-,-,19837,0,0,1908,1366,3142,1011,321,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19837,-,-,-,-,-,-,-,-
20180523,-,-,-,27104,0,132,2111,1682,4382,857,216,0,141,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27104,-,-,-,-,-,-,-,-
20180524,-,-,-,19326,0,0,1970,1570,3311,628,175,0,51,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19326,-,-,-,-,-,-,-,-
20180525,-,-,-,20777,0,132,2207,1776,2980,814,298,0,11,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20777,-,-,-,-,-,-,-,-
20180526,-,-,-,24603,0,128,2225,1647,3466,1357,276,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24603,-,-,-,-,-,-,-,-
20180527,-,-,-,20773,0,342,2244,1637,4438,1324,228,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20773,-,-,-,-,-,-,-,-
20180528,-,-,-,23509,0,132,2460,1270,3336,786,257,0,86,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23509,-,-,-,-,-,-,-,-
20180529,-,-,-,20953,0,154,2274,1436,3248,781,249,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20953,-,-,-,-,-,-,-,-
20180530,-,-,-,20435,0,426,2321,1449,3142,635,253,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20435,-,-,-,-,-,-,-,-
20180531,-,-,-,25148,0,68,2076,1367,3637,643,224,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25148,-,-,-,-,-,-,-,-
