計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,リビングエアコン,主寝室エアコン,和室エアコン,倉庫照明・冷蔵庫・冷凍庫,LDK電灯コンセント,洗濯機・玄関洗面コンセン,未使用,和室・電灯コンセント,2F電灯・コンセント,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180201,-,-,-,26502,0,3570,0,1142,3540,8617,4172,0,4456,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26502,-,-,-,-,-,-,-,-
20180202,-,-,-,27348,0,5652,620,1033,3333,8436,4367,0,2863,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27348,-,-,-,-,-,-,-,-
20180203,-,-,-,24854,0,5289,0,512,3274,6653,4289,0,3327,1070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24854,-,-,-,-,-,-,-,-
20180204,-,-,-,37867,0,10271,0,3031,2954,7798,4842,0,7703,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37867,-,-,-,-,-,-,-,-
20180205,-,-,-,36265,0,5032,4122,6366,2941,5884,5168,0,5525,769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36265,-,-,-,-,-,-,-,-
20180206,-,-,-,34739,0,5133,1341,4766,2944,8061,5122,0,6223,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34739,-,-,-,-,-,-,-,-
20180207,-,-,-,35530,0,7186,1646,1866,2987,7966,4629,0,8245,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35530,-,-,-,-,-,-,-,-
20180208,-,-,-,29777,0,5654,2785,1063,3009,7774,4880,0,3442,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29777,-,-,-,-,-,-,-,-
20180209,-,-,-,28365,0,6023,895,483,3333,7983,4600,0,3861,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28365,-,-,-,-,-,-,-,-
20180210,-,-,-,25366,0,3339,0,393,3793,6933,4169,0,4799,1514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25366,-,-,-,-,-,-,-,-
20180211,-,-,-,31833,0,7298,2000,518,3310,7022,4206,0,6285,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31833,-,-,-,-,-,-,-,-
20180212,-,-,-,37677,0,7162,5884,2731,3056,7075,4563,0,5480,1147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37677,-,-,-,-,-,-,-,-
20180213,-,-,-,25390,0,5554,1029,489,3201,7778,4932,0,1279,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25390,-,-,-,-,-,-,-,-
20180214,-,-,-,24863,0,3758,1370,802,3493,7126,4579,0,2620,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24863,-,-,-,-,-,-,-,-
20180215,-,-,-,25875,0,2954,0,999,3875,8603,4101,0,3751,1137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25875,-,-,-,-,-,-,-,-
20180216,-,-,-,32043,0,7288,2062,990,3375,8163,4156,0,4630,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32043,-,-,-,-,-,-,-,-
20180217,-,-,-,27231,0,4166,1513,519,3462,7126,4186,0,4982,907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27231,-,-,-,-,-,-,-,-
20180218,-,-,-,25916,0,1705,2697,499,3548,5641,4263,0,5925,1227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25916,-,-,-,-,-,-,-,-
20180219,-,-,-,28837,0,4755,1262,490,3793,9090,4188,0,4025,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28837,-,-,-,-,-,-,-,-
