計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,リビング TV 電灯,食器洗乾燥機・キッチン,エアコン・主寝室,エアコン・リビング,キッチン・冷蔵庫 照明,洗濯機・洗面,未使用,キッチン・炊飯器,電子レンジ,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20171201,-,-,-,38880,0,12450,212,0,0,2928,2697,0,180,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38880,-,-,-,-,-,-,-,-
20171202,-,-,-,44871,0,11562,362,0,0,3307,4012,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44871,-,-,-,-,-,-,-,-
20171203,-,-,-,31785,0,11590,423,0,0,3386,4778,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31785,-,-,-,-,-,-,-,-
20171204,-,-,-,40695,0,13012,409,394,0,2970,4230,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40695,-,-,-,-,-,-,-,-
20171205,-,-,-,51241,0,12871,301,0,0,3057,9092,0,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51241,-,-,-,-,-,-,-,-
20171206,-,-,-,56243,0,11936,295,2760,0,3050,6451,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56243,-,-,-,-,-,-,-,-
20171207,-,-,-,49745,0,12928,405,4351,0,3313,6792,0,208,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49745,-,-,-,-,-,-,-,-
20171208,-,-,-,43942,0,10427,429,4847,0,3238,7113,0,290,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43942,-,-,-,-,-,-,-,-
20171209,-,-,-,52751,0,12882,314,5958,0,3507,8342,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52751,-,-,-,-,-,-,-,-
20171210,-,-,-,40597,0,12298,402,896,0,3447,5856,0,213,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40597,-,-,-,-,-,-,-,-
