計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,リビング TV 電灯,食器洗乾燥機・キッチン,エアコン・主寝室,エアコン・リビング,キッチン・冷蔵庫 照明,洗濯機・洗面,未使用,キッチン・炊飯器,電子レンジ,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20171101,-,-,-,15658,0,3203,371,0,0,3132,1598,0,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15658,-,-,-,-,-,-,-,-
20171102,-,-,-,19091,0,2304,335,0,0,3016,1040,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19091,-,-,-,-,-,-,-,-
20171103,-,-,-,20330,0,3156,306,0,0,3003,1891,0,372,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20330,-,-,-,-,-,-,-,-
20171104,-,-,-,18523,0,3569,611,0,0,3636,2138,0,67,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18523,-,-,-,-,-,-,-,-
20171105,-,-,-,19948,0,3809,514,0,0,3781,2118,0,208,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19948,-,-,-,-,-,-,-,-
20171106,-,-,-,19822,0,3064,387,0,0,3011,3449,0,203,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19822,-,-,-,-,-,-,-,-
20171107,-,-,-,16308,0,2561,204,0,0,2983,2308,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16308,-,-,-,-,-,-,-,-
20171108,-,-,-,25876,0,2625,177,0,0,2783,937,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25876,-,-,-,-,-,-,-,-
20171109,-,-,-,25909,0,2905,376,0,0,3255,1909,0,204,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25909,-,-,-,-,-,-,-,-
20171110,-,-,-,15097,0,3070,276,0,0,2990,1031,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15097,-,-,-,-,-,-,-,-
20171111,-,-,-,17098,0,3398,284,0,0,3022,1611,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17098,-,-,-,-,-,-,-,-
20171112,-,-,-,23616,0,3289,451,0,0,3253,3176,0,348,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23616,-,-,-,-,-,-,-,-
20171113,-,-,-,19709,0,2880,386,0,0,3147,2134,0,220,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19709,-,-,-,-,-,-,-,-
20171114,-,-,-,25953,0,3104,354,0,0,3275,2872,0,301,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25953,-,-,-,-,-,-,-,-
20171115,-,-,-,21606,0,2402,267,0,0,3194,1492,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21606,-,-,-,-,-,-,-,-
20171116,-,-,-,25536,0,3556,465,0,0,3311,1526,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25536,-,-,-,-,-,-,-,-
20171117,-,-,-,26408,0,3025,358,70,0,3085,2237,0,279,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26408,-,-,-,-,-,-,-,-
20171118,-,-,-,23184,0,3104,272,357,0,3267,2084,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23184,-,-,-,-,-,-,-,-
20171119,-,-,-,37423,0,3646,334,0,0,3561,2722,0,278,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37423,-,-,-,-,-,-,-,-
20171120,-,-,-,31830,0,2956,430,1124,0,3480,3942,0,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31830,-,-,-,-,-,-,-,-
20171121,-,-,-,29901,0,3168,225,0,0,3009,4673,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29901,-,-,-,-,-,-,-,-
20171122,-,-,-,35031,0,2835,347,0,0,3173,3861,0,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35031,-,-,-,-,-,-,-,-
20171123,-,-,-,35037,0,3095,324,0,0,3096,2926,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35037,-,-,-,-,-,-,-,-
20171124,-,-,-,33010,0,2568,300,0,0,2957,3600,0,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33010,-,-,-,-,-,-,-,-
20171125,-,-,-,37532,0,4075,344,0,0,3094,2375,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37532,-,-,-,-,-,-,-,-
20171126,-,-,-,52614,0,10831,590,0,0,3377,2675,0,174,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52614,-,-,-,-,-,-,-,-
20171127,-,-,-,38688,0,11314,312,0,0,3526,2279,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38688,-,-,-,-,-,-,-,-
20171128,-,-,-,35694,0,9965,293,181,0,2867,3146,0,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35694,-,-,-,-,-,-,-,-
20171129,-,-,-,28057,0,8748,107,3473,0,2638,839,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28057,-,-,-,-,-,-,-,-
20171130,-,-,-,41213,0,10912,194,0,0,3090,2035,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41213,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
