計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,LDK・AC,2F寝室AC（娘部屋）,冷蔵庫,レンジ・台所電灯コンセン,洗濯機・浴室・和室・玄関,2F洋室電灯コンセント,未使用,2F洋室AC,1F和室AC,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180601,-,-,-,8623,0,200,1314,1340,2804,736,1730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8623,-,-,-,-,-,-,-,-
20180602,-,-,-,11597,0,762,3791,1445,2179,871,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11597,-,-,-,-,-,-,-,-
20180603,-,-,-,10308,0,330,2834,1345,1683,698,2717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10308,-,-,-,-,-,-,-,-
20180604,-,-,-,12502,0,1112,2793,1589,2917,559,2774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12502,-,-,-,-,-,-,-,-
20180605,-,-,-,8344,0,48,251,1414,3381,648,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8344,-,-,-,-,-,-,-,-
20180606,-,-,-,8088,0,39,262,1419,3251,770,1862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8088,-,-,-,-,-,-,-,-
20180607,-,-,-,11777,0,833,3472,1510,2743,1097,1869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11777,-,-,-,-,-,-,-,-
20180608,-,-,-,16026,0,1204,2501,1599,3700,4520,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16026,-,-,-,-,-,-,-,-
20180609,-,-,-,14364,0,1519,5386,1535,2579,839,2118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14364,-,-,-,-,-,-,-,-
20180610,-,-,-,10540,0,380,2777,1482,2157,1009,2311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10540,-,-,-,-,-,-,-,-
20180611,-,-,-,9034,0,447,628,1528,2847,550,2370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9034,-,-,-,-,-,-,-,-
20180612,-,-,-,7918,0,85,1140,1494,1918,635,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7918,-,-,-,-,-,-,-,-
20180613,-,-,-,8758,0,238,1516,1414,2279,771,1889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8758,-,-,-,-,-,-,-,-
20180614,-,-,-,8818,0,136,1722,1254,2663,677,1787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8818,-,-,-,-,-,-,-,-
20180615,-,-,-,9937,0,447,1656,1511,2994,1107,1661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9937,-,-,-,-,-,-,-,-
20180616,-,-,-,11495,0,680,3699,1345,2489,821,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11495,-,-,-,-,-,-,-,-
20180617,-,-,-,13874,0,1290,5389,1670,1977,683,2478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13874,-,-,-,-,-,-,-,-
20180618,-,-,-,12353,0,1197,3062,1684,2774,978,2261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12353,-,-,-,-,-,-,-,-
20180619,-,-,-,8835,0,211,1107,1487,2712,931,1923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8835,-,-,-,-,-,-,-,-
20180620,-,-,-,9984,0,225,1494,1467,3693,912,1571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9984,-,-,-,-,-,-,-,-
20180621,-,-,-,11839,0,545,3545,1538,2840,697,2052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11839,-,-,-,-,-,-,-,-
20180622,-,-,-,10460,0,906,2337,1351,2478,799,2170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10460,-,-,-,-,-,-,-,-
20180623,-,-,-,9718,0,42,1463,1300,2871,778,2568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9718,-,-,-,-,-,-,-,-
20180624,-,-,-,11756,0,544,3460,1342,2314,931,2614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11756,-,-,-,-,-,-,-,-
20180625,-,-,-,12313,0,1721,3090,1610,2303,663,2363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12313,-,-,-,-,-,-,-,-
20180626,-,-,-,12654,0,1424,2842,1687,2976,834,2421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12654,-,-,-,-,-,-,-,-
20180627,-,-,-,13200,0,2657,3476,1489,2646,698,1866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13200,-,-,-,-,-,-,-,-
20180628,-,-,-,14193,0,1450,4183,1636,3123,1089,2182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14193,-,-,-,-,-,-,-,-
20180629,-,-,-,10707,0,348,2729,1606,2922,828,1660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10707,-,-,-,-,-,-,-,-
20180630,-,-,-,12262,0,614,3209,1382,3497,882,2163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12262,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
