計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,LDK・AC,2F寝室AC（娘部屋）,冷蔵庫,レンジ・台所電灯コンセン,洗濯機・浴室・和室・玄関,2F洋室電灯コンセント,未使用,2F洋室AC,1F和室AC,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180501,-,-,-,7610,0,0,263,1352,3163,877,1640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7610,-,-,-,-,-,-,-,-
20180502,-,-,-,14093,0,0,33,1458,3272,7305,1626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14093,-,-,-,-,-,-,-,-
20180503,-,-,-,6165,0,0,0,982,1727,1129,1895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6165,-,-,-,-,-,-,-,-
20180504,-,-,-,6592,0,0,0,841,3054,1007,1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6592,-,-,-,-,-,-,-,-
20180505,-,-,-,8237,0,0,0,1085,3466,1125,2158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8237,-,-,-,-,-,-,-,-
20180506,-,-,-,7036,0,0,0,1077,2841,1122,1936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7036,-,-,-,-,-,-,-,-
20180507,-,-,-,5600,0,0,0,1142,2012,1097,1316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5600,-,-,-,-,-,-,-,-
20180508,-,-,-,9583,0,0,0,1271,5115,1011,1738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9583,-,-,-,-,-,-,-,-
20180509,-,-,-,7417,0,0,0,993,3514,1051,1604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7417,-,-,-,-,-,-,-,-
20180510,-,-,-,9015,0,0,292,874,4780,1040,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9015,-,-,-,-,-,-,-,-
20180511,-,-,-,7423,0,0,0,892,3379,1002,1776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7423,-,-,-,-,-,-,-,-
20180512,-,-,-,8319,0,0,1670,1101,2280,978,1842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8319,-,-,-,-,-,-,-,-
20180513,-,-,-,5884,0,0,12,1145,1584,629,2111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5884,-,-,-,-,-,-,-,-
20180514,-,-,-,7380,0,0,901,1482,1975,1073,1665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7380,-,-,-,-,-,-,-,-
20180515,-,-,-,9116,0,382,1650,1441,2285,1060,1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9116,-,-,-,-,-,-,-,-
20180516,-,-,-,8464,0,121,1936,1147,1944,871,1911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8464,-,-,-,-,-,-,-,-
20180517,-,-,-,11752,0,674,2419,1373,3102,762,2868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11752,-,-,-,-,-,-,-,-
20180518,-,-,-,15206,0,1990,1044,1532,3311,4755,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15206,-,-,-,-,-,-,-,-
20180519,-,-,-,6594,0,0,0,1109,1748,994,2375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6594,-,-,-,-,-,-,-,-
20180520,-,-,-,7188,0,0,635,1080,1619,918,2391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7188,-,-,-,-,-,-,-,-
20180521,-,-,-,9083,0,54,816,1478,3368,792,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9083,-,-,-,-,-,-,-,-
20180522,-,-,-,8804,0,247,1644,1493,2314,733,1828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8804,-,-,-,-,-,-,-,-
20180523,-,-,-,8213,0,0,320,1516,2849,735,2315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8213,-,-,-,-,-,-,-,-
20180524,-,-,-,9564,0,10,2766,1457,2358,886,1694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9564,-,-,-,-,-,-,-,-
20180525,-,-,-,8094,0,331,970,1318,2783,610,1681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8094,-,-,-,-,-,-,-,-
20180526,-,-,-,8055,0,49,1407,1206,1899,882,1906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8055,-,-,-,-,-,-,-,-
20180527,-,-,-,9905,0,227,2588,1491,2076,665,2309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9905,-,-,-,-,-,-,-,-
20180528,-,-,-,8570,0,24,763,1368,3355,509,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8570,-,-,-,-,-,-,-,-
20180529,-,-,-,9683,0,338,1896,1598,2330,835,2035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9683,-,-,-,-,-,-,-,-
20180530,-,-,-,10349,0,660,2060,1652,2672,709,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10349,-,-,-,-,-,-,-,-
20180531,-,-,-,9210,0,32,726,1422,3300,726,2498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9210,-,-,-,-,-,-,-,-
