計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,リビングAC・200V,IHヒーター・200V,エコキュート,主寝室AC,冷蔵庫,リビング照明・TV,未使用,洗濯機,2F洋室・電灯コンセント,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180301,-,-,-,26656,0,0,1921,10619,0,2494,4973,0,387,1527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26656,-,-,-,-,-,-,-,-
20180302,-,-,-,30962,0,0,2069,13307,0,2645,5329,0,503,1082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30962,-,-,-,-,-,-,-,-
20180303,-,-,-,25050,0,0,1085,9550,0,2662,5880,0,442,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25050,-,-,-,-,-,-,-,-
20180304,-,-,-,24071,0,0,858,9941,0,2652,5384,0,333,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24071,-,-,-,-,-,-,-,-
20180305,-,-,-,21484,0,0,1238,9444,0,2630,4560,0,447,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21484,-,-,-,-,-,-,-,-
20180306,-,-,-,24666,0,0,1515,10544,0,2800,4707,0,431,912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24666,-,-,-,-,-,-,-,-
20180307,-,-,-,24415,0,0,2028,10097,0,2459,5557,0,546,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24415,-,-,-,-,-,-,-,-
20180308,-,-,-,24441,0,0,1444,9453,0,3450,5102,0,418,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24441,-,-,-,-,-,-,-,-
20180309,-,-,-,27098,0,0,1596,10369,0,2686,6233,0,431,1138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27098,-,-,-,-,-,-,-,-
20180310,-,-,-,26851,0,0,582,12877,0,2505,5654,0,481,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26851,-,-,-,-,-,-,-,-
20180311,-,-,-,28417,0,0,1888,10912,0,2406,6990,0,452,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28417,-,-,-,-,-,-,-,-
20180312,-,-,-,25697,0,0,1544,10368,0,2634,5368,0,427,965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25697,-,-,-,-,-,-,-,-
20180313,-,-,-,26917,0,0,1655,11192,0,2964,5550,0,385,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26917,-,-,-,-,-,-,-,-
20180314,-,-,-,23840,0,0,713,9907,0,2690,5457,0,411,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23840,-,-,-,-,-,-,-,-
20180315,-,-,-,23780,0,0,892,9112,0,2899,6407,0,461,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23780,-,-,-,-,-,-,-,-
20180316,-,-,-,16239,0,0,0,7588,0,1889,3622,0,402,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16239,-,-,-,-,-,-,-,-
20180317,-,-,-,11258,0,0,0,4026,0,797,3896,0,43,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11258,-,-,-,-,-,-,-,-
20180318,-,-,-,22006,0,0,812,7190,0,2555,5734,0,490,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22006,-,-,-,-,-,-,-,-
20180319,-,-,-,23849,0,0,1454,8880,0,3553,4146,0,369,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23849,-,-,-,-,-,-,-,-
20180320,-,-,-,23445,0,0,1193,8542,0,2615,5190,0,359,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23445,-,-,-,-,-,-,-,-
20180321,-,-,-,21352,0,0,69,8316,0,2085,4767,0,285,957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21352,-,-,-,-,-,-,-,-
20180322,-,-,-,26368,0,0,1594,10332,0,3129,6073,0,594,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26368,-,-,-,-,-,-,-,-
20180323,-,-,-,25765,0,0,898,12991,0,1848,5686,0,466,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25765,-,-,-,-,-,-,-,-
20180324,-,-,-,27463,0,0,1380,10583,0,3232,5915,0,1379,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27463,-,-,-,-,-,-,-,-
20180325,-,-,-,24745,0,0,602,11276,0,2414,4888,0,553,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24745,-,-,-,-,-,-,-,-
20180326,-,-,-,26099,0,0,545,11160,0,3206,6435,0,489,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26099,-,-,-,-,-,-,-,-
20180327,-,-,-,24035,0,0,836,8759,0,3056,6161,0,417,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24035,-,-,-,-,-,-,-,-
20180328,-,-,-,23216,0,0,975,9076,0,2646,5849,0,619,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23216,-,-,-,-,-,-,-,-
20180329,-,-,-,25378,0,0,1175,8912,0,3896,5944,0,342,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25378,-,-,-,-,-,-,-,-
20180330,-,-,-,20369,0,0,877,7600,0,2690,4563,0,431,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20369,-,-,-,-,-,-,-,-
20180331,-,-,-,22361,0,0,871,8669,0,2406,5458,0,498,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22361,-,-,-,-,-,-,-,-
