計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,リビングAC・200V,IHヒーター・200V,エコキュート,主寝室AC,冷蔵庫,リビング照明・TV,未使用,洗濯機,2F洋室・電灯コンセント,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180201,-,-,-,31376,0,0,1732,16011,0,3114,5988,0,298,895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31376,-,-,-,-,-,-,-,-
20180202,-,-,-,31898,0,0,1321,15900,0,2635,6987,0,369,1048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31898,-,-,-,-,-,-,-,-
20180203,-,-,-,27136,0,1,1661,11059,0,1493,6059,0,364,932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27136,-,-,-,-,-,-,-,-
20180204,-,-,-,34539,0,0,2263,16483,0,2456,6343,0,444,1062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34539,-,-,-,-,-,-,-,-
20180205,-,-,-,34241,0,1671,2011,15593,0,2874,7053,0,297,1371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34241,-,-,-,-,-,-,-,-
20180206,-,-,-,29422,0,3373,950,14009,0,2218,4722,0,329,1597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29422,-,-,-,-,-,-,-,-
20180207,-,-,-,38827,0,4868,2286,19078,0,2219,6148,0,400,1233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38827,-,-,-,-,-,-,-,-
20180208,-,-,-,31007,0,0,1414,16065,0,2679,4875,0,556,1856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31007,-,-,-,-,-,-,-,-
20180209,-,-,-,31329,0,1367,1788,13865,0,2160,4692,0,397,1447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31329,-,-,-,-,-,-,-,-
20180210,-,-,-,28064,0,0,1562,9513,0,2302,6481,0,344,2268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28064,-,-,-,-,-,-,-,-
