計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,リビングAC・200V,IHヒーター・200V,エコキュート,主寝室AC,冷蔵庫,リビング照明・TV,未使用,洗濯機,2F洋室・電灯コンセント,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180601,-,-,-,19907,0,0,673,6045,0,4060,5234,0,344,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19907,-,-,-,-,-,-,-,-
20180602,-,-,-,20406,0,0,1599,5690,0,3768,4373,0,391,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20406,-,-,-,-,-,-,-,-
20180603,-,-,-,19752,0,0,1320,4779,0,3369,5238,0,530,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19752,-,-,-,-,-,-,-,-
20180604,-,-,-,17826,0,0,1261,4706,0,3615,4758,0,429,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17826,-,-,-,-,-,-,-,-
20180605,-,-,-,18297,0,0,1208,4772,0,3578,5423,0,478,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18297,-,-,-,-,-,-,-,-
20180606,-,-,-,20105,0,0,1871,4572,0,3668,6159,0,396,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20105,-,-,-,-,-,-,-,-
20180607,-,-,-,19223,0,0,1397,4945,0,4150,4895,0,455,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19223,-,-,-,-,-,-,-,-
20180608,-,-,-,18791,0,0,1012,4952,0,4180,5121,0,350,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18791,-,-,-,-,-,-,-,-
20180609,-,-,-,19831,0,0,1533,3415,0,3908,5221,0,596,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19831,-,-,-,-,-,-,-,-
20180610,-,-,-,20673,0,0,633,4844,0,4637,4546,0,505,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20673,-,-,-,-,-,-,-,-
