計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,リビングAC・200V,IHヒーター・200V,エコキュート,主寝室AC,冷蔵庫,リビング照明・TV,未使用,洗濯機,2F洋室・電灯コンセント,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180401,-,-,-,21633,0,0,755,8601,0,3082,5259,0,466,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21633,-,-,-,-,-,-,-,-
20180402,-,-,-,24129,0,0,1422,8685,0,3122,5632,0,957,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24129,-,-,-,-,-,-,-,-
20180403,-,-,-,23317,0,0,825,7498,0,3263,5967,0,968,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23317,-,-,-,-,-,-,-,-
20180404,-,-,-,19614,0,0,957,6181,0,2674,5558,0,385,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19614,-,-,-,-,-,-,-,-
20180405,-,-,-,20977,0,0,792,8409,0,3135,5644,0,355,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20977,-,-,-,-,-,-,-,-
20180406,-,-,-,19351,0,0,1028,6474,0,3373,5273,0,317,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19351,-,-,-,-,-,-,-,-
20180407,-,-,-,25221,0,1,1085,8764,0,2538,7061,0,467,746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25221,-,-,-,-,-,-,-,-
20180408,-,-,-,27223,0,0,1319,12335,0,2927,5414,0,347,868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27223,-,-,-,-,-,-,-,-
20180409,-,-,-,22409,0,0,2309,7746,0,2841,5320,0,275,1388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22409,-,-,-,-,-,-,-,-
20180410,-,-,-,21081,0,0,1290,9245,0,2696,4060,0,516,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21081,-,-,-,-,-,-,-,-
20180411,-,-,-,21455,0,0,969,7763,0,3881,5358,0,359,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21455,-,-,-,-,-,-,-,-
20180412,-,-,-,21475,0,0,1703,7235,0,4183,4815,0,425,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21475,-,-,-,-,-,-,-,-
20180413,-,-,-,22332,0,0,153,9825,0,4286,4790,0,316,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22332,-,-,-,-,-,-,-,-
20180414,-,-,-,22298,0,0,1026,7764,0,3617,5393,0,689,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22298,-,-,-,-,-,-,-,-
20180415,-,-,-,23552,0,0,1049,7208,0,4089,6132,0,304,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23552,-,-,-,-,-,-,-,-
20180416,-,-,-,24140,0,0,1271,10390,0,3587,4965,0,388,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24140,-,-,-,-,-,-,-,-
20180417,-,-,-,20226,0,0,1256,8373,0,3218,4389,0,388,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20226,-,-,-,-,-,-,-,-
20180418,-,-,-,20401,0,0,1246,8106,0,3038,4274,0,371,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20401,-,-,-,-,-,-,-,-
20180419,-,-,-,21984,0,0,2066,8823,0,3396,4585,0,442,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21984,-,-,-,-,-,-,-,-
20180420,-,-,-,21926,0,0,1886,8057,0,2598,5093,0,1504,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21926,-,-,-,-,-,-,-,-
20180421,-,-,-,21230,0,0,827,8905,0,2673,4038,0,423,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21230,-,-,-,-,-,-,-,-
20180422,-,-,-,19643,0,0,282,6562,0,2115,5326,0,485,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19643,-,-,-,-,-,-,-,-
20180423,-,-,-,18002,0,0,383,6816,0,2877,4615,0,421,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18002,-,-,-,-,-,-,-,-
