計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,テレビ冷蔵庫洗濯機,エアコン・リビング,２階寝室エアコン,照明・リビング,電子レンジ・キッチン,照明・キッチン,未使用,エアコン・２階,照明・洗面,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180601,-,-,-,5253,0,3836,0,9,0,317,698,0,72,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5253,-,-,-,-,-,-,-,-
20180602,-,-,-,6376,0,4264,0,79,181,587,686,0,1638,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6376,-,-,-,-,-,-,-,-
20180603,-,-,-,5935,0,3800,0,209,0,846,955,0,1934,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5935,-,-,-,-,-,-,-,-
20180604,-,-,-,5114,0,3878,0,13,0,517,966,0,94,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5114,-,-,-,-,-,-,-,-
20180605,-,-,-,7117,0,4395,0,15,1059,485,1210,0,143,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7117,-,-,-,-,-,-,-,-
20180606,-,-,-,7583,0,4387,0,15,1695,564,602,0,108,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7583,-,-,-,-,-,-,-,-
20180607,-,-,-,5080,0,3835,0,27,0,234,397,0,118,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5080,-,-,-,-,-,-,-,-
20180608,-,-,-,8233,0,4767,0,8,1826,416,1474,0,264,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8233,-,-,-,-,-,-,-,-
20180609,-,-,-,5555,0,3960,0,3,0,448,918,0,1901,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5555,-,-,-,-,-,-,-,-
20180610,-,-,-,6908,0,4972,0,22,0,656,1063,0,2487,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6908,-,-,-,-,-,-,-,-
20180611,-,-,-,8549,0,4289,0,25,2196,553,1526,0,106,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8549,-,-,-,-,-,-,-,-
20180612,-,-,-,5432,0,4167,0,7,0,399,894,0,159,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5432,-,-,-,-,-,-,-,-
20180613,-,-,-,5182,0,3711,0,17,0,526,829,0,131,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5182,-,-,-,-,-,-,-,-
20180614,-,-,-,5339,0,3845,0,12,0,303,425,0,193,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5339,-,-,-,-,-,-,-,-
20180615,-,-,-,5155,0,3931,0,27,0,657,412,0,257,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5155,-,-,-,-,-,-,-,-
20180616,-,-,-,5138,0,3289,0,12,0,269,190,0,1711,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5138,-,-,-,-,-,-,-,-
20180617,-,-,-,5542,0,3670,0,11,0,253,965,0,1637,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5542,-,-,-,-,-,-,-,-
20180618,-,-,-,5448,0,4859,0,115,0,431,820,0,111,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5448,-,-,-,-,-,-,-,-
20180619,-,-,-,6886,0,4810,0,12,929,590,1225,0,134,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6886,-,-,-,-,-,-,-,-
20180620,-,-,-,7326,0,4677,0,8,1222,562,1320,0,157,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7326,-,-,-,-,-,-,-,-
20180621,-,-,-,5363,0,4768,0,24,0,336,586,0,92,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5363,-,-,-,-,-,-,-,-
20180622,-,-,-,5237,0,3985,0,12,0,494,974,0,150,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5237,-,-,-,-,-,-,-,-
