計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,テレビ冷蔵庫洗濯機,エアコン・リビング,２階寝室エアコン,照明・リビング,電子レンジ・キッチン,照明・キッチン,未使用,エアコン・２階,照明・洗面,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180501,-,-,-,5335,0,3162,0,9,172,597,467,0,149,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5335,-,-,-,-,-,-,-,-
20180502,-,-,-,6707,0,4268,0,14,942,630,903,0,147,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6707,-,-,-,-,-,-,-,-
20180503,-,-,-,6871,0,3333,0,12,176,601,1978,0,2647,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6871,-,-,-,-,-,-,-,-
20180504,-,-,-,6727,0,3157,0,226,359,858,712,0,1412,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6727,-,-,-,-,-,-,-,-
20180505,-,-,-,6431,0,3543,0,12,177,773,1101,0,618,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6431,-,-,-,-,-,-,-,-
20180506,-,-,-,9157,0,3512,0,14,2403,556,450,0,2671,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9157,-,-,-,-,-,-,-,-
20180507,-,-,-,8911,0,3612,0,23,2993,605,1204,0,82,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8911,-,-,-,-,-,-,-,-
20180508,-,-,-,7825,0,4225,0,38,1364,549,776,0,99,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7825,-,-,-,-,-,-,-,-
20180509,-,-,-,6458,0,3151,0,10,630,608,1434,0,106,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6458,-,-,-,-,-,-,-,-
20180510,-,-,-,6162,0,3082,0,31,472,595,824,0,187,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6162,-,-,-,-,-,-,-,-
