計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,テレビ冷蔵庫洗濯機,エアコン・リビング,２階寝室エアコン,照明・リビング,電子レンジ・キッチン,照明・キッチン,未使用,エアコン・２階,照明・洗面,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180101,-,-,-,10828,0,3914,0,24,1076,482,727,0,2406,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10828,-,-,-,-,-,-,-,-
20180102,-,-,-,10590,0,4479,0,13,863,1228,1639,0,3302,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10590,-,-,-,-,-,-,-,-
20180103,-,-,-,7465,0,2584,0,30,1054,301,594,0,1261,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7465,-,-,-,-,-,-,-,-
20180104,-,-,-,7498,0,2771,0,39,852,558,1321,0,346,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7498,-,-,-,-,-,-,-,-
20180105,-,-,-,7117,0,2973,0,37,796,640,1113,0,573,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7117,-,-,-,-,-,-,-,-
20180106,-,-,-,8270,0,2789,0,31,870,623,1404,0,3115,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8270,-,-,-,-,-,-,-,-
20180107,-,-,-,8493,0,2818,0,23,1049,614,977,0,2961,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8493,-,-,-,-,-,-,-,-
20180108,-,-,-,8616,0,3058,0,49,939,636,879,0,2439,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8616,-,-,-,-,-,-,-,-
20180109,-,-,-,6879,0,2453,0,37,952,502,513,0,242,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6879,-,-,-,-,-,-,-,-
20180110,-,-,-,5321,0,2789,0,13,0,248,840,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5321,-,-,-,-,-,-,-,-
20180111,-,-,-,8845,0,2917,0,13,1627,270,738,0,1799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8845,-,-,-,-,-,-,-,-
20180112,-,-,-,18117,0,2935,0,9,3633,262,446,0,2400,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18117,-,-,-,-,-,-,-,-
20180113,-,-,-,10355,0,3700,0,46,1229,619,1079,0,2957,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10355,-,-,-,-,-,-,-,-
20180114,-,-,-,8308,0,2994,0,34,1069,530,836,0,1649,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8308,-,-,-,-,-,-,-,-
20180115,-,-,-,8639,0,3434,0,45,1398,600,913,0,941,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8639,-,-,-,-,-,-,-,-
20180116,-,-,-,7057,0,2749,0,30,722,569,776,0,722,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7057,-,-,-,-,-,-,-,-
20180117,-,-,-,7082,0,3524,0,29,641,357,791,0,779,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7082,-,-,-,-,-,-,-,-
20180118,-,-,-,7293,0,2549,0,24,804,619,1287,0,777,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7293,-,-,-,-,-,-,-,-
20180119,-,-,-,7270,0,2792,0,46,763,529,885,0,873,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7270,-,-,-,-,-,-,-,-
20180120,-,-,-,7094,0,2560,0,24,1024,351,370,0,1076,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7094,-,-,-,-,-,-,-,-
20180121,-,-,-,7369,0,2835,0,28,862,669,597,0,2046,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7369,-,-,-,-,-,-,-,-
20180122,-,-,-,7897,0,3000,0,25,940,659,980,0,1195,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7897,-,-,-,-,-,-,-,-
20180123,-,-,-,8499,0,3360,0,32,996,854,878,0,1940,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8499,-,-,-,-,-,-,-,-
20180124,-,-,-,9083,0,4122,0,36,1250,709,1213,0,731,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9083,-,-,-,-,-,-,-,-
20180125,-,-,-,8373,0,3958,0,25,875,659,1020,0,1345,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8373,-,-,-,-,-,-,-,-
20180126,-,-,-,8277,0,3334,0,30,877,592,1061,0,1550,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8277,-,-,-,-,-,-,-,-
20180127,-,-,-,9099,0,3283,0,25,983,842,1214,0,2747,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9099,-,-,-,-,-,-,-,-
