計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,TVレンジ食器乾照明,エアコン28照明,未使用,未使用,リビングエアコン25,洗濯機冷蔵庫二階照明,未使用,エアコン25,未使用,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180601,-,-,-,13828,0,5078,2405,0,0,1081,4885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13828,-,-,-,-,-,-,-,-
20180602,-,-,-,15190,0,4745,3413,0,0,1820,4903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15190,-,-,-,-,-,-,-,-
20180603,-,-,-,15362,0,5426,3285,0,0,1217,5107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15362,-,-,-,-,-,-,-,-
20180604,-,-,-,15694,0,4959,3673,0,0,1573,5190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15694,-,-,-,-,-,-,-,-
20180605,-,-,-,11252,0,4805,1241,0,0,73,4673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11252,-,-,-,-,-,-,-,-
20180606,-,-,-,11886,0,5075,1222,0,0,131,4997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11886,-,-,-,-,-,-,-,-
20180607,-,-,-,15256,0,5169,3440,0,0,1226,5110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15256,-,-,-,-,-,-,-,-
20180608,-,-,-,16491,0,5435,3880,0,0,1843,5052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16491,-,-,-,-,-,-,-,-
20180609,-,-,-,17905,0,4998,4882,0,0,2428,5372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17905,-,-,-,-,-,-,-,-
20180610,-,-,-,15809,0,5184,3526,0,0,1773,5047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15809,-,-,-,-,-,-,-,-
20180611,-,-,-,11523,0,4602,1320,0,0,418,4810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11523,-,-,-,-,-,-,-,-
20180612,-,-,-,11941,0,4860,1757,0,0,490,4467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11941,-,-,-,-,-,-,-,-
20180613,-,-,-,12745,0,4734,2148,0,0,839,4651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12745,-,-,-,-,-,-,-,-
20180614,-,-,-,12961,0,5262,1780,0,0,600,4925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12961,-,-,-,-,-,-,-,-
20180615,-,-,-,15543,0,5155,2910,0,0,2082,5153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15543,-,-,-,-,-,-,-,-
20180616,-,-,-,15867,0,4763,3350,0,0,2481,5016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15867,-,-,-,-,-,-,-,-
20180617,-,-,-,17412,0,5234,3961,0,0,2894,5156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17412,-,-,-,-,-,-,-,-
20180618,-,-,-,16932,0,4211,3750,0,0,3871,4923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16932,-,-,-,-,-,-,-,-
20180619,-,-,-,14058,0,4776,1776,0,0,2250,4931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14058,-,-,-,-,-,-,-,-
20180620,-,-,-,13839,0,4375,2186,0,0,1920,5057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13839,-,-,-,-,-,-,-,-
20180621,-,-,-,16088,0,4876,2639,0,0,2982,5329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16088,-,-,-,-,-,-,-,-
20180622,-,-,-,16890,0,5008,3774,0,0,2869,5038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16890,-,-,-,-,-,-,-,-
20180623,-,-,-,12579,0,4896,1667,0,0,711,4904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12579,-,-,-,-,-,-,-,-
20180624,-,-,-,15743,0,5280,2757,0,0,2327,5071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15743,-,-,-,-,-,-,-,-
20180625,-,-,-,17431,0,4876,4247,0,0,3038,5038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17431,-,-,-,-,-,-,-,-
20180626,-,-,-,18788,0,5548,4685,0,0,3135,5239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18788,-,-,-,-,-,-,-,-
