計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,リビング・照明テレビ,エアコン・リビング,電子レンジ・キッチン,エアコン・和室１,冷蔵庫　洗濯機,廊下和室、照明　,未使用,ベルトランス,エアコン・和室２,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180601,-,-,-,14691,0,2999,0,1432,0,6437,1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14691,-,-,-,-,-,-,-,-
20180602,-,-,-,19964,0,2819,0,1772,0,7845,951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19964,-,-,-,-,-,-,-,-
20180603,-,-,-,13996,0,3529,0,1877,0,4539,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13996,-,-,-,-,-,-,-,-
20180604,-,-,-,12098,0,3048,0,1332,0,4255,972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12098,-,-,-,-,-,-,-,-
20180605,-,-,-,12996,0,3065,0,1016,0,5192,1508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12996,-,-,-,-,-,-,-,-
20180606,-,-,-,10546,0,2032,0,1171,0,4552,916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10546,-,-,-,-,-,-,-,-
20180607,-,-,-,8813,0,1434,0,0,0,4494,1057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8813,-,-,-,-,-,-,-,-
20180608,-,-,-,10412,0,1385,0,1220,0,4519,1062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10412,-,-,-,-,-,-,-,-
20180609,-,-,-,10690,0,1043,0,649,0,5809,943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10690,-,-,-,-,-,-,-,-
20180610,-,-,-,12561,0,3299,0,895,0,5013,1041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12561,-,-,-,-,-,-,-,-
20180611,-,-,-,11734,0,2673,0,1398,0,4488,1026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11734,-,-,-,-,-,-,-,-
20180612,-,-,-,11546,0,3203,0,1249,0,4330,926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11546,-,-,-,-,-,-,-,-
20180613,-,-,-,12937,0,2626,0,2032,0,5423,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12937,-,-,-,-,-,-,-,-
20180614,-,-,-,13139,0,2553,0,1366,0,6066,1098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13139,-,-,-,-,-,-,-,-
20180615,-,-,-,13660,0,2651,0,1387,0,6820,958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13660,-,-,-,-,-,-,-,-
20180616,-,-,-,15556,0,3456,0,1299,0,7041,961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15556,-,-,-,-,-,-,-,-
20180617,-,-,-,14604,0,3655,0,1673,0,6180,963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14604,-,-,-,-,-,-,-,-
20180618,-,-,-,13794,0,3218,0,1419,0,5809,1203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13794,-,-,-,-,-,-,-,-
20180619,-,-,-,12789,0,2813,0,1144,0,5875,967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12789,-,-,-,-,-,-,-,-
20180620,-,-,-,11741,0,2578,0,1276,0,4797,1211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11741,-,-,-,-,-,-,-,-
20180621,-,-,-,11833,0,2805,0,1479,0,4643,939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11833,-,-,-,-,-,-,-,-
20180622,-,-,-,12287,0,3253,0,1404,0,4616,972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12287,-,-,-,-,-,-,-,-
20180623,-,-,-,11669,0,2970,0,1346,0,4560,952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11669,-,-,-,-,-,-,-,-
20180624,-,-,-,12925,0,2723,0,1884,0,5340,1198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12925,-,-,-,-,-,-,-,-
