計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,洗濯機・洗面,居間　エアコン,冷蔵庫2,2階リビング照明,母　・テレビ照明,冷蔵庫1,未使用,2階洋室仕事　エアコン,2階洋室服用　エアコン,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180401,-,-,-,15408,0,2171,1966,27,0,1348,1828,0,42,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15408,-,-,-,-,-,-,-,-
20180402,-,-,-,12670,0,2058,1915,1,0,1215,1207,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12670,-,-,-,-,-,-,-,-
20180403,-,-,-,14205,0,2189,1834,2,0,1188,1843,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14205,-,-,-,-,-,-,-,-
20180404,-,-,-,12758,0,2182,1761,1,0,1153,1509,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12758,-,-,-,-,-,-,-,-
20180405,-,-,-,16911,0,2078,1854,0,0,1439,1972,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16911,-,-,-,-,-,-,-,-
20180406,-,-,-,16822,0,3352,1518,25,0,1637,1330,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16822,-,-,-,-,-,-,-,-
20180407,-,-,-,14873,0,2250,1787,1,0,1509,1674,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14873,-,-,-,-,-,-,-,-
20180408,-,-,-,18676,0,2355,2129,2,0,1494,2123,0,48,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18676,-,-,-,-,-,-,-,-
20180409,-,-,-,17485,0,2172,1930,23,0,1502,1828,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17485,-,-,-,-,-,-,-,-
20180410,-,-,-,14107,0,2223,1963,10,0,1267,1993,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14107,-,-,-,-,-,-,-,-
20180411,-,-,-,14199,0,2141,2044,0,0,1338,1424,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14199,-,-,-,-,-,-,-,-
20180412,-,-,-,15670,0,2080,1999,1,0,1125,1466,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15670,-,-,-,-,-,-,-,-
20180413,-,-,-,13001,0,2083,1640,0,0,963,1388,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13001,-,-,-,-,-,-,-,-
20180414,-,-,-,17743,0,2007,2786,27,0,1698,1424,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17743,-,-,-,-,-,-,-,-
20180415,-,-,-,16744,0,3099,2316,0,0,1453,1296,0,40,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16744,-,-,-,-,-,-,-,-
20180416,-,-,-,15418,0,2173,1910,1,0,1096,1744,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15418,-,-,-,-,-,-,-,-
20180417,-,-,-,16262,0,2768,2078,7,0,2000,1829,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16262,-,-,-,-,-,-,-,-
20180418,-,-,-,14458,0,2140,2089,0,0,1457,1440,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14458,-,-,-,-,-,-,-,-
20180419,-,-,-,14144,0,2165,1980,0,0,1400,1692,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14144,-,-,-,-,-,-,-,-
20180420,-,-,-,13711,0,1837,1749,1,0,1502,1278,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13711,-,-,-,-,-,-,-,-
20180421,-,-,-,12135,0,2178,1715,1,0,1184,1265,0,82,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12135,-,-,-,-,-,-,-,-
20180422,-,-,-,16355,0,2120,2327,0,0,1542,1047,0,30,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16355,-,-,-,-,-,-,-,-
20180423,-,-,-,11129,0,1776,1177,1,343,863,865,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11129,-,-,-,-,-,-,-,-
20180424,-,-,-,13308,0,3181,1100,1,0,1650,1622,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13308,-,-,-,-,-,-,-,-
20180425,-,-,-,13846,0,2569,987,2,0,1603,1805,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13846,-,-,-,-,-,-,-,-
20180426,-,-,-,11216,0,2234,197,0,0,881,1517,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11216,-,-,-,-,-,-,-,-
20180427,-,-,-,14285,0,2071,945,2,0,1045,1064,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14285,-,-,-,-,-,-,-,-
20180428,-,-,-,15051,0,2485,957,11,0,1012,1805,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15051,-,-,-,-,-,-,-,-
