計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,洗濯機・洗面,居間　エアコン,冷蔵庫2,2階リビング照明,母　・テレビ照明,冷蔵庫1,未使用,2階洋室仕事　エアコン,2階洋室服用　エアコン,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180201,-,-,-,45798,0,3428,2426,1279,0,3727,2807,0,4,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45798,-,-,-,-,-,-,-,-
20180202,-,-,-,52093,0,2929,1951,1106,0,3292,2873,0,89,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52093,-,-,-,-,-,-,-,-
20180203,-,-,-,51828,0,2493,2491,1371,0,3399,3066,0,24,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51828,-,-,-,-,-,-,-,-
20180204,-,-,-,68820,0,3498,3050,1502,0,3636,2669,0,166,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68820,-,-,-,-,-,-,-,-
20180205,-,-,-,55878,0,3298,2377,1272,0,4054,3027,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55878,-,-,-,-,-,-,-,-
20180206,-,-,-,52966,0,3148,2077,1142,0,3119,2690,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52966,-,-,-,-,-,-,-,-
20180207,-,-,-,57130,0,2545,2342,1220,0,2082,2794,0,3,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57130,-,-,-,-,-,-,-,-
20180208,-,-,-,43288,0,2482,2169,1250,0,3604,2638,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43288,-,-,-,-,-,-,-,-
20180209,-,-,-,39534,0,3747,2040,1161,0,3559,2598,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39534,-,-,-,-,-,-,-,-
20180210,-,-,-,14844,0,3932,1793,1457,0,1412,2538,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14844,-,-,-,-,-,-,-,-
20180211,-,-,-,14256,0,2766,1824,1199,0,1275,2260,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14256,-,-,-,-,-,-,-,-
20180212,-,-,-,52576,0,2996,3726,1211,0,3101,2875,0,21,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52576,-,-,-,-,-,-,-,-
20180213,-,-,-,60619,0,3721,2191,1303,0,3854,2818,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60619,-,-,-,-,-,-,-,-
20180214,-,-,-,44110,0,2594,2286,1397,0,3656,2733,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44110,-,-,-,-,-,-,-,-
20180215,-,-,-,40961,0,3709,1926,1355,0,3725,2754,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40961,-,-,-,-,-,-,-,-
20180216,-,-,-,51821,0,3278,2499,1271,0,4470,2750,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51821,-,-,-,-,-,-,-,-
