計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,IHクッキングヒーター,食洗機,エコキュート,居間エアコン,エアコン・場所不明,キッチン電灯,未使用,リビング電灯,不明,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
201803210000+0900,-,-,-,1159,0,0,0,544,0,0,44,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1159,-,-,98,-,-,-,-,-
201803210030+0900,-,-,-,1315,0,0,0,553,0,0,43,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1315,-,-,9,-,-,-,-,-
201803210100+0900,-,-,-,1691,0,0,0,552,0,0,46,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1691,-,-,0,-,-,-,-,-
201803210130+0900,-,-,-,1634,0,0,0,559,0,0,57,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1634,-,-,14,-,-,-,-,-
201803210200+0900,-,-,-,1647,0,0,0,553,0,0,125,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1647,-,-,3,-,-,-,-,-
201803210230+0900,-,-,-,1616,0,0,0,550,0,0,67,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1616,-,-,0,-,-,-,-,-
201803210300+0900,-,-,-,1580,0,0,0,550,0,0,52,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1580,-,-,0,-,-,-,-,-
201803210330+0900,-,-,-,1601,0,0,0,533,0,0,63,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1601,-,-,0,-,-,-,-,-
201803210400+0900,-,-,-,1526,0,0,0,523,0,0,47,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526,-,-,0,-,-,-,-,-
201803210430+0900,-,-,-,1610,0,0,0,505,0,0,47,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610,-,-,0,-,-,-,-,-
201803210500+0900,-,-,-,1672,0,0,0,485,0,0,47,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1672,-,-,0,-,-,-,-,-
201803210530+0900,-,-,-,1637,0,0,0,624,0,0,56,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637,-,-,0,-,-,-,-,-
201803210600+0900,-,-,-,1776,0,0,0,790,0,0,42,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1776,-,-,0,-,-,-,-,-
201803210630+0900,-,-,-,1734,0,0,0,753,0,0,46,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1734,-,-,0,-,-,-,-,-
201803210700+0900,-,-,-,1928,0,560,0,540,0,0,63,0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1928,-,-,191,-,-,-,-,-
201803210730+0900,-,-,-,1959,0,25,0,552,0,0,52,0,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1959,-,-,23,-,-,-,-,-
201803210800+0900,-,-,-,1512,0,0,0,43,0,0,52,0,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1512,-,-,14,-,-,-,-,-
201803210830+0900,-,-,-,1162,0,0,0,21,0,0,42,0,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1162,-,-,137,-,-,-,-,-
201803210900+0900,-,-,-,1188,0,0,0,0,0,0,46,0,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1188,-,-,49,-,-,-,-,-
201803210930+0900,-,-,-,1728,0,492,52,0,0,0,45,0,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1728,-,-,51,-,-,-,-,-
201803211000+0900,-,-,-,1322,0,232,0,0,0,0,44,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322,-,-,47,-,-,-,-,-
201803211030+0900,-,-,-,1610,0,141,0,0,0,0,47,0,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610,-,-,9,-,-,-,-,-
201803211100+0900,-,-,-,1535,0,19,0,0,0,0,49,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1535,-,-,14,-,-,-,-,-
201803211130+0900,-,-,-,1575,0,222,0,83,0,0,50,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1575,-,-,13,-,-,-,-,-
201803211200+0900,-,-,-,2411,0,0,0,864,0,0,51,0,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2411,-,-,14,-,-,-,-,-
201803211230+0900,-,-,-,2285,0,0,0,884,0,0,42,0,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2285,-,-,0,-,-,-,-,-
201803211300+0900,-,-,-,1347,0,0,0,69,0,0,47,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1347,-,-,0,-,-,-,-,-
201803211330+0900,-,-,-,1292,0,0,0,0,0,0,56,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1292,-,-,0,-,-,-,-,-
201803211400+0900,-,-,-,1235,0,0,0,0,0,0,39,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1235,-,-,0,-,-,-,-,-
201803211430+0900,-,-,-,1236,0,0,0,0,0,0,44,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1236,-,-,0,-,-,-,-,-
201803211500+0900,-,-,-,1216,0,0,0,0,0,0,41,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1216,-,-,0,-,-,-,-,-
201803211530+0900,-,-,-,900,0,0,0,0,0,0,42,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,-,-,0,-,-,-,-,-
201803211600+0900,-,-,-,676,0,0,0,0,0,0,48,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676,-,-,0,-,-,-,-,-
201803211630+0900,-,-,-,713,0,0,0,0,0,0,41,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,713,-,-,0,-,-,-,-,-
201803211700+0900,-,-,-,1086,0,0,0,250,0,0,42,0,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1086,-,-,1,-,-,-,-,-
201803211730+0900,-,-,-,956,0,0,0,0,0,0,46,0,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,956,-,-,11,-,-,-,-,-
201803211800+0900,-,-,-,1146,0,0,0,0,0,0,43,0,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1146,-,-,1,-,-,-,-,-
201803211830+0900,-,-,-,1350,0,457,41,0,0,0,71,0,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,-,-,29,-,-,-,-,-
201803211900+0900,-,-,-,788,0,0,0,0,0,0,75,0,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,788,-,-,12,-,-,-,-,-
201803211930+0900,-,-,-,794,0,0,0,0,0,0,42,0,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794,-,-,0,-,-,-,-,-
201803212000+0900,-,-,-,749,0,0,0,0,0,0,46,0,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749,-,-,0,-,-,-,-,-
201803212030+0900,-,-,-,761,0,0,0,0,0,0,43,0,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,761,-,-,0,-,-,-,-,-
201803212100+0900,-,-,-,708,0,0,0,0,0,0,43,0,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708,-,-,0,-,-,-,-,-
201803212130+0900,-,-,-,780,0,0,0,0,0,0,46,0,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,-,-,0,-,-,-,-,-
201803212200+0900,-,-,-,1178,0,0,0,439,0,0,51,0,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1178,-,-,0,-,-,-,-,-
201803212230+0900,-,-,-,1333,0,0,0,536,0,0,41,0,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1333,-,-,136,-,-,-,-,-
201803212300+0900,-,-,-,1248,0,0,0,530,0,0,45,0,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1248,-,-,85,-,-,-,-,-
201803212330+0900,-,-,-,1355,0,0,0,534,0,0,41,0,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1355,-,-,73,-,-,-,-,-
