計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,IHクッキングヒーター,電気オーブン・レンジ,エコキュート,居間エアコン,エアコン・北和室,キッチン電灯,未使用,リビング電灯,不明,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
201806150000+0900,-,-,-,678,0,0,0,332,0,0,63,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678,-,-,0,-,-,-,-,-
201806150030+0900,-,-,-,744,0,0,0,410,0,0,52,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744,-,-,0,-,-,-,-,-
201806150100+0900,-,-,-,338,0,0,0,38,0,0,55,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,-,-,0,-,-,-,-,-
201806150130+0900,-,-,-,328,0,0,0,0,0,0,61,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,-,-,0,-,-,-,-,-
201806150200+0900,-,-,-,290,0,0,0,0,0,0,54,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,-,-,0,-,-,-,-,-
201806150230+0900,-,-,-,293,0,0,0,0,0,0,57,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,-,-,0,-,-,-,-,-
201806150300+0900,-,-,-,320,0,0,0,0,0,0,60,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,-,-,0,-,-,-,-,-
201806150330+0900,-,-,-,296,0,0,0,0,0,0,66,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,-,-,0,-,-,-,-,-
201806150400+0900,-,-,-,275,0,0,0,0,0,0,53,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,-,-,0,-,-,-,-,-
201806150430+0900,-,-,-,293,0,0,0,0,0,0,42,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,-,-,0,-,-,-,-,-
