計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,エアコン・リビング,ＩＨ・キッチン,エコキュート,キッチン・冷蔵庫　電レ,テレビ,リビング・キッチン照明　,未使用,キッチン　炊飯器,洗濯機、トイレ照明　便座,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20171101,-,-,-,7339,0,0,0,0,3321,918,1444,0,463,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7339,-,-,-,-,-,-,-,-
20171102,-,-,-,7553,0,0,0,0,3318,720,1774,0,429,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7553,-,-,-,-,-,-,-,-
20171103,-,-,-,7495,0,0,0,0,3436,916,1397,0,253,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7495,-,-,-,-,-,-,-,-
20171104,-,-,-,6828,0,0,0,0,3103,1194,1136,0,390,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6828,-,-,-,-,-,-,-,-
20171105,-,-,-,7327,0,0,0,0,2921,731,1682,0,435,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7327,-,-,-,-,-,-,-,-
20171106,-,-,-,6719,0,0,0,0,2812,612,1441,0,458,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6719,-,-,-,-,-,-,-,-
20171107,-,-,-,7026,0,0,0,0,3009,728,1438,0,478,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7026,-,-,-,-,-,-,-,-
20171108,-,-,-,6214,0,0,0,0,3188,567,1231,0,213,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6214,-,-,-,-,-,-,-,-
20171109,-,-,-,6450,0,0,0,0,2903,698,1110,0,458,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6450,-,-,-,-,-,-,-,-
20171110,-,-,-,7154,0,0,0,0,2989,650,1591,0,752,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7154,-,-,-,-,-,-,-,-
20171111,-,-,-,6857,0,0,0,0,3134,737,1048,0,525,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6857,-,-,-,-,-,-,-,-
20171112,-,-,-,5355,0,0,0,0,2520,257,830,0,536,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5355,-,-,-,-,-,-,-,-
20171113,-,-,-,6120,0,0,0,0,3229,764,762,0,161,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6120,-,-,-,-,-,-,-,-
20171114,-,-,-,6027,0,0,0,0,2662,422,1008,0,474,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6027,-,-,-,-,-,-,-,-
20171115,-,-,-,6465,0,0,0,0,2910,545,1180,0,407,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6465,-,-,-,-,-,-,-,-
20171116,-,-,-,7672,0,0,0,0,2933,728,1864,0,0,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7672,-,-,-,-,-,-,-,-
20171117,-,-,-,9681,0,0,0,0,2956,1439,2474,0,425,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9681,-,-,-,-,-,-,-,-
20171118,-,-,-,10968,0,2120,0,0,3268,1375,1836,0,244,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10968,-,-,-,-,-,-,-,-
20171119,-,-,-,9147,0,1251,0,0,2369,1308,1615,0,506,745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9147,-,-,-,-,-,-,-,-
20171120,-,-,-,10401,0,4066,0,0,2276,494,1293,0,679,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10401,-,-,-,-,-,-,-,-
20171121,-,-,-,12395,0,4207,0,0,3301,601,1842,0,476,671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12395,-,-,-,-,-,-,-,-
20171122,-,-,-,15826,0,7812,0,0,3038,773,1878,0,518,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15826,-,-,-,-,-,-,-,-
