計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,食器洗乾燥機・キッチン,ＩＨ・キッチン,エコキュート,エアコン・リビング,エアコン・主寝室,冷蔵庫・キッチン,未使用,洋室テレビ,洗濯機・洗面,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180501,-,-,-,14055,0,983,552,2591,0,0,2259,0,193,2041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14055,-,-,-,-,-,-,-,-
20180502,-,-,-,15616,0,1445,139,2143,0,0,2311,0,181,3447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15616,-,-,-,-,-,-,-,-
20180503,-,-,-,17209,0,1469,359,3214,0,316,2357,0,271,3331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17209,-,-,-,-,-,-,-,-
20180504,-,-,-,19207,0,1473,847,4249,0,186,2158,0,472,4527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19207,-,-,-,-,-,-,-,-
20180505,-,-,-,16129,0,1009,0,3578,0,1227,1912,0,519,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16129,-,-,-,-,-,-,-,-
20180506,-,-,-,14437,0,990,122,2378,0,265,2049,0,268,2271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14437,-,-,-,-,-,-,-,-
20180507,-,-,-,15475,0,989,725,2488,0,0,2215,0,215,2987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15475,-,-,-,-,-,-,-,-
20180508,-,-,-,13998,0,999,432,2311,0,267,2044,0,87,2095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13998,-,-,-,-,-,-,-,-
20180509,-,-,-,14901,0,1031,0,2672,0,981,2127,0,265,2150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14901,-,-,-,-,-,-,-,-
20180510,-,-,-,19270,0,1030,535,5524,0,988,1965,0,228,2540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19270,-,-,-,-,-,-,-,-
20180511,-,-,-,12809,0,1039,285,1031,0,1115,1870,0,249,2433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12809,-,-,-,-,-,-,-,-
20180512,-,-,-,16303,0,1032,668,3297,0,0,2248,0,483,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16303,-,-,-,-,-,-,-,-
20180513,-,-,-,13134,0,981,0,2099,0,0,2201,0,378,1770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13134,-,-,-,-,-,-,-,-
20180514,-,-,-,12882,0,973,929,529,0,184,2307,0,351,2257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12882,-,-,-,-,-,-,-,-
20180515,-,-,-,13765,0,930,0,2663,0,0,2553,0,422,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13765,-,-,-,-,-,-,-,-
20180516,-,-,-,14356,0,909,387,2161,0,0,2570,0,243,2273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14356,-,-,-,-,-,-,-,-
20180517,-,-,-,13489,0,901,359,1816,0,0,2936,0,328,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13489,-,-,-,-,-,-,-,-
20180518,-,-,-,12904,0,911,363,2012,0,0,2588,0,844,1782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12904,-,-,-,-,-,-,-,-
20180519,-,-,-,13318,0,927,715,1576,0,0,2200,0,178,1809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13318,-,-,-,-,-,-,-,-
20180520,-,-,-,14896,0,936,114,2137,0,0,2055,0,399,2251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14896,-,-,-,-,-,-,-,-
20180521,-,-,-,14584,0,979,211,1959,0,0,2330,0,267,2402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14584,-,-,-,-,-,-,-,-
20180522,-,-,-,13659,0,920,529,1952,0,0,2632,0,18,2230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13659,-,-,-,-,-,-,-,-
20180523,-,-,-,11830,0,948,118,411,0,0,2575,0,196,2307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11830,-,-,-,-,-,-,-,-
20180524,-,-,-,13960,0,934,612,1938,0,0,2398,0,200,2123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13960,-,-,-,-,-,-,-,-
20180525,-,-,-,12265,0,484,0,1439,0,0,2454,0,259,2261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12265,-,-,-,-,-,-,-,-
20180526,-,-,-,14409,0,464,507,2669,0,0,2447,0,240,1742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14409,-,-,-,-,-,-,-,-
20180527,-,-,-,12038,0,460,0,4,0,0,2364,0,531,2201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12038,-,-,-,-,-,-,-,-
20180528,-,-,-,14213,0,906,525,819,0,0,2887,0,317,2650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14213,-,-,-,-,-,-,-,-
20180529,-,-,-,12811,0,904,97,2039,0,34,2486,0,323,2180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12811,-,-,-,-,-,-,-,-
20180530,-,-,-,13419,0,890,225,1130,0,419,2562,0,718,2112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13419,-,-,-,-,-,-,-,-
20180531,-,-,-,13965,0,890,602,1752,0,0,2509,0,163,1906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13965,-,-,-,-,-,-,-,-
