計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,リビングAC・200V,主寝室AC・200V,キッチンAC,冷蔵庫,食洗機,洗濯機,未使用,電子レンジ,寝室・キッチン電灯,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180401,-,-,-,27777,8694,555,0,0,2910,876,0,0,118,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19083,-,-,-,-,-,-,-,-
20180402,-,-,-,20450,8728,541,0,0,3157,870,688,0,75,1942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11722,-,-,-,-,-,-,-,-
20180403,-,-,-,15194,9448,535,0,0,3084,866,745,0,87,2070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7630,-,-,-,-,-,-,-,-
20180404,-,-,-,13687,6667,551,0,0,3146,894,105,0,205,2475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5136,-,-,-,-,-,-,-,-
20180405,-,-,-,12084,3180,549,0,0,3110,868,173,0,104,1931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8904,-,-,-,-,-,-,-,-
20180406,-,-,-,52951,42,648,1313,0,3134,709,1295,0,196,3637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52909,-,-,-,-,-,-,-,-
20180407,-,-,-,63383,6568,8524,2239,0,2779,1183,0,0,26,1916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56815,-,-,-,-,-,-,-,-
20180408,-,-,-,68602,7629,7073,33,0,2774,971,90,0,101,1226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60973,-,-,-,-,-,-,-,-
20180409,-,-,-,45583,7266,3688,0,0,2947,940,91,0,134,2474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38317,-,-,-,-,-,-,-,-
20180410,-,-,-,27690,9265,1933,0,0,3008,936,0,0,108,2231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18425,-,-,-,-,-,-,-,-
