計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,食器洗乾燥機・キッチン,ＩＨ・キッチン,エコキュート,エアコン・リビング,エアコン・主寝室,冷蔵庫・キッチン,未使用,洋室テレビ,洗濯機・洗面,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20171001,-,-,-,13211,0,942,461,1085,0,0,2202,0,430,2644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13211,-,-,-,-,-,-,-,-
20171002,-,-,-,14611,0,929,122,1918,0,0,2474,0,303,2888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14611,-,-,-,-,-,-,-,-
20171003,-,-,-,13406,0,933,0,1445,0,0,2560,0,316,3789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13406,-,-,-,-,-,-,-,-
20171004,-,-,-,12297,0,947,132,749,0,0,2486,0,195,3109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12297,-,-,-,-,-,-,-,-
20171005,-,-,-,12530,0,950,229,1077,0,0,2353,0,205,2883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12530,-,-,-,-,-,-,-,-
20171006,-,-,-,11576,0,913,0,965,0,0,2351,0,437,2770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11576,-,-,-,-,-,-,-,-
20171007,-,-,-,14090,0,899,175,816,0,0,2531,0,423,3453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14090,-,-,-,-,-,-,-,-
20171008,-,-,-,13670,0,901,0,1269,0,0,2606,0,534,2546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13670,-,-,-,-,-,-,-,-
20171009,-,-,-,13724,0,927,273,982,0,443,2849,0,291,2633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13724,-,-,-,-,-,-,-,-
20171010,-,-,-,12761,0,882,0,1138,0,563,2857,0,229,2666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12761,-,-,-,-,-,-,-,-
20171011,-,-,-,12801,0,890,238,406,0,599,2639,0,232,3271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12801,-,-,-,-,-,-,-,-
20171012,-,-,-,14801,0,879,0,3114,0,112,2683,0,292,3118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14801,-,-,-,-,-,-,-,-
20171013,-,-,-,10769,0,902,0,7,0,0,2530,0,302,3133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10769,-,-,-,-,-,-,-,-
20171014,-,-,-,13016,0,911,53,1296,0,0,2161,0,351,3033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13016,-,-,-,-,-,-,-,-
20171015,-,-,-,14381,0,948,103,1069,0,0,2364,0,510,3133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14381,-,-,-,-,-,-,-,-
20171016,-,-,-,13389,0,945,207,2016,0,0,2153,0,95,2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13389,-,-,-,-,-,-,-,-
20171017,-,-,-,10942,0,969,0,638,0,0,1979,0,277,2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10942,-,-,-,-,-,-,-,-
20171018,-,-,-,13835,0,987,282,2213,0,0,2012,0,105,2728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13835,-,-,-,-,-,-,-,-
20171019,-,-,-,13830,0,987,434,1394,0,0,2071,0,249,3732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13830,-,-,-,-,-,-,-,-
20171020,-,-,-,13358,0,934,77,2243,0,0,2167,0,227,2392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13358,-,-,-,-,-,-,-,-
20171021,-,-,-,12430,0,962,0,666,0,0,2148,0,592,2789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12430,-,-,-,-,-,-,-,-
20171022,-,-,-,14902,0,934,0,2078,0,614,2015,0,404,2900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14902,-,-,-,-,-,-,-,-
