計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,２階書斎１階座敷エアコン,1階200V,未使用,未使用,キッチンTVコンセント,2階寝室エアコン照明,未使用,仏間玄関冷蔵庫照明,キッチンエアコン,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180501,-,-,-,11755,0,0,0,0,0,5961,2057,0,3393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11755,-,-,-,-,-,-,-,-
20180502,-,-,-,14493,0,0,0,0,0,5109,1345,0,7645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14493,-,-,-,-,-,-,-,-
20180503,-,-,-,9758,0,0,0,0,0,6171,1993,0,1206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9758,-,-,-,-,-,-,-,-
20180504,-,-,-,10682,0,0,0,0,0,6378,2788,0,1145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10682,-,-,-,-,-,-,-,-
20180505,-,-,-,9568,0,0,0,0,0,5567,2528,0,1126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9568,-,-,-,-,-,-,-,-
20180506,-,-,-,14936,0,0,0,0,0,5553,1969,0,7057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14936,-,-,-,-,-,-,-,-
20180507,-,-,-,12215,0,0,0,0,0,5358,1980,0,4525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12215,-,-,-,-,-,-,-,-
20180508,-,-,-,16744,0,0,0,0,0,5782,2447,0,8148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16744,-,-,-,-,-,-,-,-
20180509,-,-,-,10360,0,0,0,0,0,6146,2022,0,1820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10360,-,-,-,-,-,-,-,-
20180510,-,-,-,9162,0,0,0,0,0,5924,1790,0,1105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9162,-,-,-,-,-,-,-,-
20180511,-,-,-,9750,0,0,0,0,0,6270,1834,0,1272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9750,-,-,-,-,-,-,-,-
20180512,-,-,-,8787,0,0,0,0,0,5635,1146,0,1656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8787,-,-,-,-,-,-,-,-
20180513,-,-,-,14237,0,0,0,0,0,5127,1734,0,7037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14237,-,-,-,-,-,-,-,-
20180514,-,-,-,9001,0,0,0,0,0,5880,1476,0,1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9001,-,-,-,-,-,-,-,-
20180515,-,-,-,9689,0,0,0,0,0,6572,1454,0,1292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9689,-,-,-,-,-,-,-,-
20180516,-,-,-,8748,0,0,0,0,0,5118,1885,0,1410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8748,-,-,-,-,-,-,-,-
20180517,-,-,-,13111,0,0,0,0,0,6925,1953,0,3841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13111,-,-,-,-,-,-,-,-
20180518,-,-,-,15405,0,0,0,0,0,6764,2088,0,6163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15405,-,-,-,-,-,-,-,-
20180519,-,-,-,11524,0,0,0,0,0,5196,1301,0,4643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11524,-,-,-,-,-,-,-,-
20180520,-,-,-,8565,0,0,0,0,0,5026,1893,0,1266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8565,-,-,-,-,-,-,-,-
20180521,-,-,-,7750,0,0,0,0,0,5099,1064,0,1229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7750,-,-,-,-,-,-,-,-
20180522,-,-,-,9004,0,0,0,0,0,5298,1720,0,1638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9004,-,-,-,-,-,-,-,-
20180523,-,-,-,13616,0,0,0,0,0,5377,1805,0,6072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13616,-,-,-,-,-,-,-,-
20180524,-,-,-,8751,0,0,0,0,0,5111,2039,0,1293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8751,-,-,-,-,-,-,-,-
20180525,-,-,-,11942,0,0,0,0,0,6644,3434,0,1480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11942,-,-,-,-,-,-,-,-
20180526,-,-,-,17474,0,0,0,0,0,6813,4025,0,6284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17474,-,-,-,-,-,-,-,-
20180527,-,-,-,13107,0,0,0,0,0,7121,4234,0,1401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13107,-,-,-,-,-,-,-,-
