計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,２階書斎１階座敷エアコン,1階200V,未使用,未使用,キッチンTVコンセント,2階寝室エアコン照明,未使用,仏間玄関冷蔵庫照明,キッチンエアコン,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180601,-,-,-,11285,0,0,0,0,0,6315,3298,0,1307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11285,-,-,-,-,-,-,-,-
20180602,-,-,-,12940,0,0,0,0,0,7109,4123,0,1358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12940,-,-,-,-,-,-,-,-
20180603,-,-,-,12312,0,0,0,0,0,6818,3520,0,1603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12312,-,-,-,-,-,-,-,-
20180604,-,-,-,11792,0,0,0,0,0,6628,3450,0,1382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11792,-,-,-,-,-,-,-,-
20180605,-,-,-,17199,0,0,0,0,0,6682,3798,0,6369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17199,-,-,-,-,-,-,-,-
20180606,-,-,-,18492,0,0,0,0,0,6858,3812,0,7461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18492,-,-,-,-,-,-,-,-
20180607,-,-,-,11422,0,0,0,0,0,6213,3416,0,1422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11422,-,-,-,-,-,-,-,-
20180608,-,-,-,18576,0,0,0,0,0,6724,5184,0,6300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18576,-,-,-,-,-,-,-,-
20180609,-,-,-,14587,0,0,0,0,0,6970,5505,0,1760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14587,-,-,-,-,-,-,-,-
20180610,-,-,-,17091,0,0,0,0,0,6546,4314,0,5875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17091,-,-,-,-,-,-,-,-
20180611,-,-,-,17229,0,0,0,0,0,6689,4137,0,6071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17229,-,-,-,-,-,-,-,-
20180612,-,-,-,12366,0,0,0,0,0,6015,3956,0,2045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12366,-,-,-,-,-,-,-,-
20180613,-,-,-,12648,0,0,0,0,0,6628,4092,0,1556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12648,-,-,-,-,-,-,-,-
20180614,-,-,-,15199,0,0,0,0,0,7039,4450,0,3318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15199,-,-,-,-,-,-,-,-
20180615,-,-,-,12645,0,0,0,0,0,6903,3869,0,1505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12645,-,-,-,-,-,-,-,-
20180616,-,-,-,15184,0,0,0,0,0,7388,5249,0,2151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15184,-,-,-,-,-,-,-,-
20180617,-,-,-,15209,0,0,0,0,0,8331,4734,0,1735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15209,-,-,-,-,-,-,-,-
20180618,-,-,-,17068,0,0,0,0,0,7714,4171,0,4853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17068,-,-,-,-,-,-,-,-
20180619,-,-,-,17546,0,0,0,0,0,6578,4385,0,6254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17546,-,-,-,-,-,-,-,-
20180620,-,-,-,16444,0,0,0,0,0,6668,3835,0,5563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16444,-,-,-,-,-,-,-,-
20180621,-,-,-,15515,0,0,0,0,0,7159,4518,0,3458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15515,-,-,-,-,-,-,-,-
20180622,-,-,-,12370,0,0,0,0,0,6087,4264,0,1644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12370,-,-,-,-,-,-,-,-
20180623,-,-,-,17264,0,0,0,0,0,6934,3876,0,6104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17264,-,-,-,-,-,-,-,-
20180624,-,-,-,14704,0,0,0,0,0,7780,4946,0,1590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14704,-,-,-,-,-,-,-,-
20180625,-,-,-,13891,0,0,0,0,0,6709,5202,0,1584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13891,-,-,-,-,-,-,-,-
20180626,-,-,-,17456,0,0,0,0,0,6856,4047,0,6182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17456,-,-,-,-,-,-,-,-
20180627,-,-,-,16725,0,0,0,0,0,5968,4816,0,5561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16725,-,-,-,-,-,-,-,-
20180628,-,-,-,16572,0,0,0,0,0,6429,4702,0,4730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16572,-,-,-,-,-,-,-,-
20180629,-,-,-,19635,0,0,0,0,0,6431,5371,0,7174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19635,-,-,-,-,-,-,-,-
20180630,-,-,-,19990,0,0,0,0,0,6718,6848,0,6043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19990,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
