計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,IH,洋間・エアコン200V,エコキュート,不明,不明,不明,未使用,不明,LDK・エアコン100V,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
2018012800+0900,-,-,-,910,0,0,624,0,0,75,0,0,40,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910,-,-,0,-,-,-,-,-
2018012801+0900,-,-,-,398,0,0,148,0,0,57,0,0,39,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,-,-,0,-,-,-,-,-
2018012802+0900,-,-,-,259,0,0,0,0,0,49,0,0,41,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,-,-,0,-,-,-,-,-
2018012803+0900,-,-,-,261,0,0,0,0,0,52,0,0,42,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,-,-,0,-,-,-,-,-
2018012804+0900,-,-,-,459,0,0,0,0,0,51,0,0,278,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459,-,-,0,-,-,-,-,-
2018012805+0900,-,-,-,244,0,0,0,0,0,49,0,0,64,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,-,-,0,-,-,-,-,-
2018012806+0900,-,-,-,1717,0,142,228,0,0,56,1,0,63,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1717,-,-,0,-,-,-,-,-
2018012807+0900,-,-,-,2129,0,49,104,0,0,97,0,0,170,1210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2129,-,-,12,-,-,-,-,-
2018012808+0900,-,-,-,2422,0,0,0,0,0,0,0,0,139,1462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2422,-,-,22,-,-,-,-,-
2018012809+0900,-,-,-,1035,0,0,0,0,0,0,0,0,106,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1035,-,-,3,-,-,-,-,-
2018012810+0900,-,-,-,2361,0,0,0,1969,0,0,0,0,62,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2361,-,-,0,-,-,-,-,-
2018012811+0900,-,-,-,2710,0,0,0,2219,0,0,0,0,64,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2710,-,-,0,-,-,-,-,-
2018012812+0900,-,-,-,3206,0,0,0,2134,0,0,2,0,211,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3206,-,-,0,-,-,-,-,-
2018012813+0900,-,-,-,5200,0,87,0,1993,0,0,75,0,97,1374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5200,-,-,72,-,-,-,-,-
2018012814+0900,-,-,-,4195,0,0,48,1692,0,0,19,0,44,1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4195,-,-,0,-,-,-,-,-
2018012815+0900,-,-,-,4235,0,0,0,2140,0,40,0,0,69,1181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4235,-,-,5,-,-,-,-,-
2018012816+0900,-,-,-,3613,0,10,0,1469,0,11,0,0,455,988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3613,-,-,33,-,-,-,-,-
2018012817+0900,-,-,-,2800,0,1022,0,0,0,52,0,0,103,876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800,-,-,0,-,-,-,-,-
2018012818+0900,-,-,-,2198,0,379,0,0,0,52,0,0,70,885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2198,-,-,137,-,-,-,-,-
2018012819+0900,-,-,-,2098,0,124,0,7,0,104,0,0,60,918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2098,-,-,177,-,-,-,-,-
2018012820+0900,-,-,-,2090,0,0,0,14,0,106,0,0,60,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2090,-,-,106,-,-,-,-,-
2018012821+0900,-,-,-,2654,0,143,0,14,0,94,39,0,64,709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2654,-,-,39,-,-,-,-,-
2018012822+0900,-,-,-,1536,0,0,0,0,0,28,68,0,44,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1536,-,-,17,-,-,-,-,-
2018012823+0900,-,-,-,205,0,0,0,0,0,0,3,0,38,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,-,-,0,-,-,-,-,-
