計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,冷蔵庫、レンジ、洗濯機,リビング・照明　エアコン,未使用,未使用,エアコン・和室,エアコン・２階,未使用,２階　洋室　照明,専用コンセント,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180201,-,-,-,6822,0,2088,4704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6822,-,-,-,-,-,-,-,-
20180202,-,-,-,13934,0,2436,5175,0,0,0,0,0,0,6181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13934,-,-,-,-,-,-,-,-
20180203,-,-,-,8425,0,2287,5001,0,0,0,0,0,0,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8425,-,-,-,-,-,-,-,-
20180204,-,-,-,7235,0,2645,4392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7235,-,-,-,-,-,-,-,-
20180205,-,-,-,14415,0,2539,5857,0,0,0,0,0,0,5872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14415,-,-,-,-,-,-,-,-
20180206,-,-,-,19113,0,2753,5652,0,0,0,0,0,0,10606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19113,-,-,-,-,-,-,-,-
20180207,-,-,-,19642,0,2556,5288,0,0,0,0,0,0,11682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19642,-,-,-,-,-,-,-,-
20180208,-,-,-,27502,0,2942,6152,0,0,0,0,0,0,18331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27502,-,-,-,-,-,-,-,-
20180209,-,-,-,21994,0,2534,4107,0,0,0,0,0,0,15327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21994,-,-,-,-,-,-,-,-
20180210,-,-,-,19654,0,2016,6334,0,0,0,0,0,0,11124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19654,-,-,-,-,-,-,-,-
20180211,-,-,-,15784,0,2063,6566,0,0,5037,0,0,0,1893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15784,-,-,-,-,-,-,-,-
20180212,-,-,-,17265,0,2553,6481,0,0,0,0,0,0,8107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17265,-,-,-,-,-,-,-,-
20180213,-,-,-,10132,0,2798,5273,0,0,0,0,0,4,1898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10132,-,-,-,-,-,-,-,-
20180214,-,-,-,7834,0,2593,5233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7834,-,-,-,-,-,-,-,-
