計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,リビングTV・照明,冷蔵庫,リビングAC・2階AC1,2階エアコン2,電子レンジ・炊飯器,主寝室エアコン,未使用,浴室照明,洗濯機,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180401,-,-,-,10674,0,3782,2419,0,0,484,0,0,1862,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10674,-,-,-,-,-,-,-,-
20180402,-,-,-,9437,0,2536,2731,0,0,566,0,0,1713,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9437,-,-,-,-,-,-,-,-
20180403,-,-,-,10132,0,3069,3170,0,0,609,0,0,1522,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10132,-,-,-,-,-,-,-,-
20180404,-,-,-,8112,0,2728,2496,0,0,505,0,0,1513,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,-,-,-,-,-,-,-,-
20180405,-,-,-,8188,0,1208,3150,0,0,505,0,0,1610,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8188,-,-,-,-,-,-,-,-
20180406,-,-,-,9541,0,1653,2652,0,0,763,0,0,2332,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9541,-,-,-,-,-,-,-,-
20180407,-,-,-,9846,0,1422,2014,0,0,510,0,0,1845,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9846,-,-,-,-,-,-,-,-
20180408,-,-,-,9299,0,1121,1678,0,0,0,0,0,1820,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9299,-,-,-,-,-,-,-,-
20180409,-,-,-,8470,0,1831,2322,0,0,598,0,0,1950,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8470,-,-,-,-,-,-,-,-
20180410,-,-,-,7663,0,1504,2257,0,0,518,0,0,1657,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7663,-,-,-,-,-,-,-,-
20180411,-,-,-,6893,0,1065,2288,0,0,438,0,0,1572,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6893,-,-,-,-,-,-,-,-
20180412,-,-,-,6991,0,601,2515,0,0,487,0,0,1729,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6991,-,-,-,-,-,-,-,-
20180413,-,-,-,7674,0,2085,2194,0,0,549,0,0,1608,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674,-,-,-,-,-,-,-,-
20180414,-,-,-,7872,0,1692,2437,0,0,595,0,0,1573,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7872,-,-,-,-,-,-,-,-
20180415,-,-,-,8875,0,2011,2508,0,0,848,0,0,2157,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8875,-,-,-,-,-,-,-,-
20180416,-,-,-,8187,0,1574,2831,0,0,477,0,0,1890,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8187,-,-,-,-,-,-,-,-
20180417,-,-,-,10217,0,1442,2733,0,0,623,0,0,2408,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10217,-,-,-,-,-,-,-,-
20180418,-,-,-,7648,0,1092,2406,0,0,586,0,0,1744,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7648,-,-,-,-,-,-,-,-
20180419,-,-,-,7752,0,1500,2466,0,0,668,0,0,1756,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7752,-,-,-,-,-,-,-,-
20180420,-,-,-,8189,0,1805,3006,0,0,619,0,0,1586,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8189,-,-,-,-,-,-,-,-
20180421,-,-,-,8790,0,3073,2517,0,0,564,0,0,1645,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8790,-,-,-,-,-,-,-,-
20180422,-,-,-,9966,0,2943,3223,0,0,853,0,0,1760,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9966,-,-,-,-,-,-,-,-
20180423,-,-,-,7454,0,928,2800,0,0,509,0,0,1633,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7454,-,-,-,-,-,-,-,-
20180424,-,-,-,8097,0,1552,2598,0,0,662,0,0,1518,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8097,-,-,-,-,-,-,-,-
20180425,-,-,-,7669,0,1381,2143,0,0,325,0,0,2054,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7669,-,-,-,-,-,-,-,-
20180426,-,-,-,8386,0,1188,2705,0,0,599,0,0,1740,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8386,-,-,-,-,-,-,-,-
