計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,リビングTV・照明,冷蔵庫,リビングAC・2階AC1,2階エアコン2,電子レンジ・炊飯器,主寝室エアコン,未使用,浴室照明,洗濯機,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180601,-,-,-,7013,0,1022,2893,0,0,260,0,0,1536,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7013,-,-,-,-,-,-,-,-
20180602,-,-,-,6816,0,1064,2892,0,0,252,0,0,1588,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6816,-,-,-,-,-,-,-,-
20180603,-,-,-,6647,0,1220,2643,0,0,123,0,0,1547,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6647,-,-,-,-,-,-,-,-
20180604,-,-,-,7710,0,1157,3408,0,0,352,0,0,1513,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7710,-,-,-,-,-,-,-,-
20180605,-,-,-,8421,0,1574,2955,0,0,516,0,0,1576,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8421,-,-,-,-,-,-,-,-
20180606,-,-,-,7889,0,1313,2787,0,0,393,0,0,1558,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7889,-,-,-,-,-,-,-,-
20180607,-,-,-,6917,0,993,2945,0,0,243,0,0,1640,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6917,-,-,-,-,-,-,-,-
20180608,-,-,-,8908,0,1323,2845,0,0,310,0,0,1561,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8908,-,-,-,-,-,-,-,-
20180609,-,-,-,10631,0,1602,2730,0,0,106,306,0,1403,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10631,-,-,-,-,-,-,-,-
20180610,-,-,-,11225,0,1742,2751,0,0,406,817,0,1517,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11225,-,-,-,-,-,-,-,-
20180611,-,-,-,8030,0,1237,3056,0,0,186,0,0,1546,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8030,-,-,-,-,-,-,-,-
20180612,-,-,-,6709,0,864,3013,0,0,221,0,0,1449,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6709,-,-,-,-,-,-,-,-
20180613,-,-,-,6319,0,1272,2474,0,0,87,0,0,1497,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6319,-,-,-,-,-,-,-,-
20180614,-,-,-,7778,0,1057,3138,0,0,357,0,0,1437,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7778,-,-,-,-,-,-,-,-
20180615,-,-,-,7182,0,1548,2845,0,0,45,0,0,1414,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7182,-,-,-,-,-,-,-,-
20180616,-,-,-,10538,0,2005,2940,0,0,150,0,0,1400,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10538,-,-,-,-,-,-,-,-
20180617,-,-,-,7883,0,1580,3510,0,0,219,0,0,1446,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7883,-,-,-,-,-,-,-,-
20180618,-,-,-,8052,0,2015,3035,0,0,412,0,0,1503,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8052,-,-,-,-,-,-,-,-
20180619,-,-,-,8784,0,1284,4027,0,0,220,0,0,1520,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8784,-,-,-,-,-,-,-,-
20180620,-,-,-,8903,0,2274,2614,0,0,215,287,0,1524,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8903,-,-,-,-,-,-,-,-
20180621,-,-,-,8372,0,1111,2960,0,0,525,0,0,1535,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8372,-,-,-,-,-,-,-,-
20180622,-,-,-,9031,0,1364,2887,0,0,477,0,0,1532,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9031,-,-,-,-,-,-,-,-
20180623,-,-,-,6551,0,1079,2557,0,0,72,0,0,1581,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6551,-,-,-,-,-,-,-,-
20180624,-,-,-,7750,0,1360,3108,0,0,533,0,0,1512,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7750,-,-,-,-,-,-,-,-
20180625,-,-,-,9553,0,963,3639,0,0,266,0,0,1491,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9553,-,-,-,-,-,-,-,-
20180626,-,-,-,9135,0,1265,2802,0,0,268,640,0,1487,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9135,-,-,-,-,-,-,-,-
20180627,-,-,-,10153,0,1239,3400,0,0,178,457,0,1514,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10153,-,-,-,-,-,-,-,-
20180628,-,-,-,11280,0,1690,3240,0,0,299,304,0,1498,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11280,-,-,-,-,-,-,-,-
20180629,-,-,-,12473,0,2060,2817,0,0,223,140,0,1474,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12473,-,-,-,-,-,-,-,-
20180630,-,-,-,9917,0,1700,2606,0,0,15,223,0,1462,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9917,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
