計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,リビングエアコン,IH,エコキュート,奥様寝室エアコン,冷蔵庫,リビングTV・照明,未使用,食洗機,洗濯機,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20171101,-,-,-,28354,0,0,2506,6121,0,6188,1456,0,1572,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28354,-,-,-,-,-,-,-,-
20171102,-,-,-,26134,0,0,1743,6291,0,6016,1475,0,1191,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26134,-,-,-,-,-,-,-,-
20171103,-,-,-,28720,0,0,1835,3809,0,6224,2284,0,2393,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28720,-,-,-,-,-,-,-,-
20171104,-,-,-,34965,0,0,1978,8357,0,6107,1793,0,1685,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34965,-,-,-,-,-,-,-,-
20171105,-,-,-,36613,0,1614,2191,8821,0,6210,1503,0,923,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36613,-,-,-,-,-,-,-,-
20171106,-,-,-,33969,0,3316,2048,7774,0,6104,1435,0,2294,733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33969,-,-,-,-,-,-,-,-
20171107,-,-,-,28764,0,944,1883,4634,0,6154,1517,0,1732,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28764,-,-,-,-,-,-,-,-
20171108,-,-,-,28123,0,1073,2552,4816,0,6305,1408,0,941,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28123,-,-,-,-,-,-,-,-
20171109,-,-,-,33998,0,1730,2186,8874,0,6199,1464,0,1636,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33998,-,-,-,-,-,-,-,-
20171110,-,-,-,37184,0,1455,2134,7692,0,6289,1612,0,2024,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37184,-,-,-,-,-,-,-,-
20171111,-,-,-,31007,0,1172,1530,4187,0,6102,1610,0,2046,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31007,-,-,-,-,-,-,-,-
20171112,-,-,-,40300,0,5565,1972,6580,0,6151,1809,0,2489,1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40300,-,-,-,-,-,-,-,-
20171113,-,-,-,33451,0,3519,1665,7099,0,6003,1229,0,1652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33451,-,-,-,-,-,-,-,-
20171114,-,-,-,31324,0,3523,1371,5021,0,5934,1372,0,1408,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31324,-,-,-,-,-,-,-,-
20171115,-,-,-,36369,0,3465,2685,6768,0,6079,1543,0,1867,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36369,-,-,-,-,-,-,-,-
20171116,-,-,-,37575,0,6482,3869,9648,0,6163,1682,0,829,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37575,-,-,-,-,-,-,-,-
20171117,-,-,-,49326,0,8951,2777,10223,0,5796,1758,0,2417,721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49326,-,-,-,-,-,-,-,-
20171118,-,-,-,37968,0,8263,1749,5406,0,5985,1647,0,1789,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37968,-,-,-,-,-,-,-,-
20171119,-,-,-,53471,0,13125,1907,8118,0,6200,2708,0,1998,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53471,-,-,-,-,-,-,-,-
20171120,-,-,-,44678,0,9576,2245,9081,0,5864,1294,0,1684,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44678,-,-,-,-,-,-,-,-
20171121,-,-,-,50169,0,12318,2034,9747,0,5900,1986,0,1772,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50169,-,-,-,-,-,-,-,-
20171122,-,-,-,36520,0,7804,1457,5771,0,5667,1442,0,1338,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36520,-,-,-,-,-,-,-,-
20171123,-,-,-,46313,0,10465,1946,5981,0,6002,3206,0,2231,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46313,-,-,-,-,-,-,-,-
20171124,-,-,-,38534,0,6995,2400,5428,0,5761,1458,0,1494,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38534,-,-,-,-,-,-,-,-
20171125,-,-,-,47250,0,11180,2149,6513,0,6011,2238,0,2019,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47250,-,-,-,-,-,-,-,-
20171126,-,-,-,48998,0,9180,2101,7537,0,5819,2122,0,1722,739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48998,-,-,-,-,-,-,-,-
20171127,-,-,-,40336,0,4459,5241,5185,0,6195,3773,0,1470,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40336,-,-,-,-,-,-,-,-
20171128,-,-,-,41419,0,3329,2707,8815,0,5967,4033,0,1556,1131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41419,-,-,-,-,-,-,-,-
20171129,-,-,-,33962,0,2839,2395,4965,0,5877,3195,0,1964,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33962,-,-,-,-,-,-,-,-
