計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,食器洗乾燥機・キッチン,洗濯機・洗面,冷蔵庫・リビング,エアコン・リビング,エアコン・主寝室,リビング テレビ,未使用,照明・リビング,1階和室・エアコン,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20171101,-,-,-,7054,0,0,2553,2489,0,0,1751,0,1254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7054,-,-,-,-,-,-,-,-
20171102,-,-,-,7586,0,0,2515,2701,0,0,2859,0,1180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7586,-,-,-,-,-,-,-,-
20171103,-,-,-,7994,0,0,2906,2691,0,0,2724,0,1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7994,-,-,-,-,-,-,-,-
20171104,-,-,-,7210,0,0,2580,3026,0,0,1979,0,1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7210,-,-,-,-,-,-,-,-
20171105,-,-,-,7837,0,147,2710,2499,0,0,2507,0,1412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7837,-,-,-,-,-,-,-,-
20171106,-,-,-,6893,0,0,2615,2509,0,0,1768,0,1222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6893,-,-,-,-,-,-,-,-
20171107,-,-,-,7331,0,205,2592,2559,0,0,2201,0,1342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7331,-,-,-,-,-,-,-,-
20171108,-,-,-,7737,0,203,2527,2720,0,0,2569,0,1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7737,-,-,-,-,-,-,-,-
20171109,-,-,-,7473,0,208,2719,2723,0,0,2369,0,1127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7473,-,-,-,-,-,-,-,-
20171110,-,-,-,6745,0,205,2512,2606,0,0,2200,0,619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6745,-,-,-,-,-,-,-,-
20171111,-,-,-,6720,0,0,2685,2558,0,0,1701,0,868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6720,-,-,-,-,-,-,-,-
20171112,-,-,-,8423,0,53,2678,2583,0,0,2434,0,2310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8423,-,-,-,-,-,-,-,-
20171113,-,-,-,8735,0,200,2769,2696,0,0,3019,0,2086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8735,-,-,-,-,-,-,-,-
20171114,-,-,-,7586,0,0,2523,2806,0,0,2056,0,1328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7586,-,-,-,-,-,-,-,-
20171115,-,-,-,7497,0,0,2647,2464,0,0,2317,0,1563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7497,-,-,-,-,-,-,-,-
20171116,-,-,-,7741,0,0,2873,2211,0,0,2446,0,1431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7741,-,-,-,-,-,-,-,-
20171117,-,-,-,9277,0,0,2962,2225,763,0,1997,0,2879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9277,-,-,-,-,-,-,-,-
20171118,-,-,-,8342,0,0,3213,2414,0,0,3043,0,975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8342,-,-,-,-,-,-,-,-
20171119,-,-,-,10162,0,0,4077,2374,917,0,2052,0,2098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10162,-,-,-,-,-,-,-,-
20171120,-,-,-,9478,0,203,3517,2202,0,0,2966,0,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9478,-,-,-,-,-,-,-,-
20171121,-,-,-,9685,0,0,4086,2254,0,0,2477,0,2226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9685,-,-,-,-,-,-,-,-
20171122,-,-,-,9934,0,0,3944,2352,0,0,3229,0,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9934,-,-,-,-,-,-,-,-
20171123,-,-,-,10931,0,394,3480,2577,0,0,3231,0,3323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10931,-,-,-,-,-,-,-,-
20171124,-,-,-,8718,0,0,3116,2220,0,0,2497,0,2229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8718,-,-,-,-,-,-,-,-
20171125,-,-,-,9668,0,205,3922,2604,0,0,2898,0,1602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9668,-,-,-,-,-,-,-,-
20171126,-,-,-,9145,0,0,3400,2359,0,0,2846,0,2136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9145,-,-,-,-,-,-,-,-
20171127,-,-,-,9270,0,0,3707,2427,0,0,2750,0,1724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9270,-,-,-,-,-,-,-,-
20171128,-,-,-,9957,0,200,3911,2557,0,0,2918,0,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9957,-,-,-,-,-,-,-,-
20171129,-,-,-,9870,0,0,2969,2594,0,0,4773,0,1868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9870,-,-,-,-,-,-,-,-
20171130,-,-,-,8423,0,206,3498,2539,0,0,1536,0,1940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8423,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
