計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,リビングAC,寝室（洋室）AC,冷蔵庫・電子レンジ,未使用,LDK・台所・電灯コンセ,洗面所・玄関・WC・洗濯,未使用,洋室・電灯コンセント,洋室AC,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180601,-,-,-,6704,0,845,0,3508,0,1438,440,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6704,-,-,-,-,-,-,-,-
20180602,-,-,-,10592,0,4298,0,3213,0,552,1672,0,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10592,-,-,-,-,-,-,-,-
20180603,-,-,-,11663,0,5092,0,3430,0,896,1162,0,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11663,-,-,-,-,-,-,-,-
20180604,-,-,-,10640,0,4667,0,3393,0,1072,482,0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10640,-,-,-,-,-,-,-,-
20180605,-,-,-,6170,0,351,0,3095,0,920,1296,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6170,-,-,-,-,-,-,-,-
20180606,-,-,-,7600,0,833,0,3214,0,1792,1038,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7600,-,-,-,-,-,-,-,-
20180607,-,-,-,8508,0,3431,0,3239,0,826,527,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8508,-,-,-,-,-,-,-,-
20180608,-,-,-,12456,0,6185,0,3259,0,1780,381,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12456,-,-,-,-,-,-,-,-
20180609,-,-,-,10809,0,3343,977,3135,0,661,607,0,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10809,-,-,-,-,-,-,-,-
20180610,-,-,-,8789,0,3340,24,3192,0,1140,143,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8789,-,-,-,-,-,-,-,-
20180611,-,-,-,6681,0,1224,15,3204,0,1138,180,0,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6681,-,-,-,-,-,-,-,-
20180612,-,-,-,5540,0,1443,0,2989,0,339,364,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5540,-,-,-,-,-,-,-,-
20180613,-,-,-,10912,0,3027,0,3486,0,1957,1662,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10912,-,-,-,-,-,-,-,-
20180614,-,-,-,6387,0,878,0,3221,0,339,1465,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6387,-,-,-,-,-,-,-,-
20180615,-,-,-,8306,0,3741,0,3354,0,583,138,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8306,-,-,-,-,-,-,-,-
