計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,リビングエアコン,IH,エコキュート,キッチン電源・洗濯機,冷蔵庫,浴室乾燥機,未使用,2F照明,和室照明,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20171101,-,-,-,10806,0,0,1037,3574,3077,2270,145,0,59,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10806,-,-,-,-,-,-,-,-
20171102,-,-,-,10715,0,0,1207,3223,3052,2102,181,0,303,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10715,-,-,-,-,-,-,-,-
20171103,-,-,-,11816,0,0,1478,3321,3466,2384,142,0,349,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11816,-,-,-,-,-,-,-,-
20171104,-,-,-,10783,0,0,1520,3512,3264,1806,158,0,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10783,-,-,-,-,-,-,-,-
20171105,-,-,-,8972,0,0,1600,1193,3726,1672,208,0,56,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8972,-,-,-,-,-,-,-,-
20171106,-,-,-,11675,0,0,1080,4937,2567,2102,191,0,178,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11675,-,-,-,-,-,-,-,-
20171107,-,-,-,11521,0,0,1406,3716,3624,1833,116,0,225,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11521,-,-,-,-,-,-,-,-
20171108,-,-,-,11409,0,0,1657,3215,3587,1980,37,0,87,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11409,-,-,-,-,-,-,-,-
20171109,-,-,-,10879,0,0,1225,3382,3186,2034,146,0,253,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10879,-,-,-,-,-,-,-,-
20171110,-,-,-,12377,0,0,1266,3960,3975,2148,142,0,185,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12377,-,-,-,-,-,-,-,-
20171111,-,-,-,13107,0,0,1379,4454,3898,2094,135,0,396,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13107,-,-,-,-,-,-,-,-
