計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,リビングエアコン,主寝室エアコン・照明,冷蔵庫,リビングTV・照明,洗濯機・K照明コンセント,電子レンジ,未使用,2F洋室クーラー①,2F洋室クーラー②,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20171201,-,-,-,22066,0,1657,4894,1122,1751,2480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22066,-,-,-,-,-,-,-,-
20171202,-,-,-,20621,0,4580,5993,1049,1113,2296,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20621,-,-,-,-,-,-,-,-
20171203,-,-,-,16927,0,3238,3445,1124,2213,2245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16927,-,-,-,-,-,-,-,-
20171204,-,-,-,13559,0,2491,1831,1097,781,2930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13559,-,-,-,-,-,-,-,-
20171205,-,-,-,22857,0,3155,2745,878,816,3375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22857,-,-,-,-,-,-,-,-
20171206,-,-,-,18019,0,2862,2890,1011,802,2298,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18019,-,-,-,-,-,-,-,-
20171207,-,-,-,21195,0,1740,4817,1000,546,3250,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21195,-,-,-,-,-,-,-,-
20171208,-,-,-,25596,0,2083,4088,1023,410,2919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25596,-,-,-,-,-,-,-,-
20171209,-,-,-,20512,0,2767,5015,982,819,3447,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20512,-,-,-,-,-,-,-,-
20171210,-,-,-,22393,0,3501,3705,990,1247,2451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22393,-,-,-,-,-,-,-,-
20171211,-,-,-,21367,0,3401,3752,934,775,2786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21367,-,-,-,-,-,-,-,-
20171212,-,-,-,27943,0,3913,3640,953,797,3151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27943,-,-,-,-,-,-,-,-
20171213,-,-,-,26603,0,3108,5062,940,722,2860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26603,-,-,-,-,-,-,-,-
20171214,-,-,-,25404,0,2270,4286,942,848,2018,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25404,-,-,-,-,-,-,-,-
20171215,-,-,-,15552,0,2179,3769,880,590,1657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15552,-,-,-,-,-,-,-,-
20171216,-,-,-,22870,0,3067,4457,996,782,2663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22870,-,-,-,-,-,-,-,-
20171217,-,-,-,27866,0,5550,4285,942,1890,2792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27866,-,-,-,-,-,-,-,-
20171218,-,-,-,17320,0,1971,3712,953,436,2978,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17320,-,-,-,-,-,-,-,-
20171219,-,-,-,20122,0,2877,2302,977,787,2381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20122,-,-,-,-,-,-,-,-
20171220,-,-,-,20206,0,2876,4562,835,714,2996,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20206,-,-,-,-,-,-,-,-
20171221,-,-,-,20932,0,3320,4194,939,761,2457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20932,-,-,-,-,-,-,-,-
20171222,-,-,-,19651,0,2724,4141,982,699,2289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19651,-,-,-,-,-,-,-,-
20171223,-,-,-,20384,0,3000,3266,962,835,3050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20384,-,-,-,-,-,-,-,-
20171224,-,-,-,24170,0,5289,3139,1016,2232,2581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24170,-,-,-,-,-,-,-,-
20171225,-,-,-,22182,0,3277,2869,1014,942,3421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22182,-,-,-,-,-,-,-,-
20171226,-,-,-,22137,0,2439,3949,900,511,3656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22137,-,-,-,-,-,-,-,-
20171227,-,-,-,24572,0,5527,4664,951,1118,2695,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24572,-,-,-,-,-,-,-,-
20171228,-,-,-,20144,0,1760,5934,916,324,3304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20144,-,-,-,-,-,-,-,-
20171229,-,-,-,25805,0,6664,5170,952,1447,2887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25805,-,-,-,-,-,-,-,-
20171230,-,-,-,20137,0,2951,1985,1008,1100,2863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20137,-,-,-,-,-,-,-,-
20171231,-,-,-,29594,0,5940,5357,972,2598,3388,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29594,-,-,-,-,-,-,-,-
