計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,コンセント・キッチン,エアコン,エアコン,浴室乾燥機・浴室,照明・キッチン,洗濯機・洗面,未使用,和室コンセントTV,照明・和室,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20171201,-,-,-,17477,0,1840,5655,18074,0,392,15,0,3308,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17477,-,-,-,-,-,-,-,-
20171202,-,-,-,14906,0,2141,0,16501,0,805,171,0,2932,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14906,-,-,-,-,-,-,-,-
20171203,-,-,-,10609,0,2430,759,7598,0,402,17,0,3088,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10609,-,-,-,-,-,-,-,-
20171204,-,-,-,14430,0,2222,8495,7186,0,478,89,0,3292,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14430,-,-,-,-,-,-,-,-
20171205,-,-,-,15830,0,1713,299,19185,0,276,89,0,3038,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15830,-,-,-,-,-,-,-,-
20171206,-,-,-,15617,0,2298,7962,10437,0,423,86,0,3027,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15617,-,-,-,-,-,-,-,-
20171207,-,-,-,15701,0,2003,7242,10487,0,502,105,0,3079,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15701,-,-,-,-,-,-,-,-
20171208,-,-,-,12675,0,2159,0,14347,0,303,4,0,3039,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12675,-,-,-,-,-,-,-,-
20171209,-,-,-,14600,0,2412,0,15522,0,388,97,0,2860,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14600,-,-,-,-,-,-,-,-
20171210,-,-,-,13017,0,1657,5955,8062,0,161,5,0,3158,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13017,-,-,-,-,-,-,-,-
20171211,-,-,-,16518,0,1817,4427,16000,0,337,82,0,2955,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16518,-,-,-,-,-,-,-,-
20171212,-,-,-,15235,0,1693,3039,16545,0,497,127,0,2799,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15235,-,-,-,-,-,-,-,-
20171213,-,-,-,5832,0,1650,2399,5047,296,167,26,0,2948,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5832,-,-,-,-,-,-,-,-
20171214,-,-,-,455,0,972,0,0,0,0,0,0,2863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,-,-,-,-,-,-,-,-
20171215,-,-,-,350,0,991,0,0,0,0,0,0,2807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,-,-,-,-,-,-,-,-
20171216,-,-,-,4396,0,937,0,6240,0,87,0,0,2895,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4396,-,-,-,-,-,-,-,-
20171217,-,-,-,17348,0,1890,6241,16362,0,489,105,0,3074,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17348,-,-,-,-,-,-,-,-
20171218,-,-,-,14720,0,2019,1511,15305,358,633,263,0,2887,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14720,-,-,-,-,-,-,-,-
20171219,-,-,-,21088,0,2644,13241,14385,789,515,3,0,4274,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21088,-,-,-,-,-,-,-,-
20171220,-,-,-,5621,0,1456,0,5881,0,48,89,0,1486,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5621,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20171222,-,-,-,6584,0,1323,0,6644,0,164,95,0,1439,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6584,-,-,-,-,-,-,-,-
20171223,-,-,-,13106,0,2145,0,12937,0,510,88,0,3152,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13106,-,-,-,-,-,-,-,-
20171224,-,-,-,12163,0,2239,0,11391,1091,241,5,0,2970,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12163,-,-,-,-,-,-,-,-
20171225,-,-,-,14065,0,2006,2189,13060,1267,314,94,0,3082,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14065,-,-,-,-,-,-,-,-
20171226,-,-,-,19721,0,2179,7162,18306,948,1268,5,0,3087,739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19721,-,-,-,-,-,-,-,-
20171227,-,-,-,16340,0,2111,4835,15601,369,1253,90,0,2918,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16340,-,-,-,-,-,-,-,-
20171228,-,-,-,16630,0,1829,10260,9422,823,986,107,0,3041,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16630,-,-,-,-,-,-,-,-
20171229,-,-,-,14386,0,1741,1428,16333,931,350,7,0,2982,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14386,-,-,-,-,-,-,-,-
20171230,-,-,-,11681,0,2093,0,11501,1033,565,174,0,2920,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11681,-,-,-,-,-,-,-,-
20171231,-,-,-,11457,0,1755,0,10058,783,467,192,0,3066,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11457,-,-,-,-,-,-,-,-
