計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,キッチンACコンセント,寝室AC 冷蔵庫 洗濯機,和室AC,未使用,電子レンジ,2F洋室1,未使用,2F洋室2,和室電灯コンセント,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180401,-,-,-,23135,0,7155,9727,0,0,263,0,0,0,6027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23135,-,-,-,-,-,-,-,-
20180402,-,-,-,22851,0,9805,7830,0,0,61,0,0,0,5226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22851,-,-,-,-,-,-,-,-
20180403,-,-,-,22590,0,7062,10205,0,0,143,0,0,0,5228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22590,-,-,-,-,-,-,-,-
20180404,-,-,-,19027,0,4703,9021,0,0,61,0,0,0,5104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19027,-,-,-,-,-,-,-,-
20180405,-,-,-,18651,0,5762,7489,0,0,105,0,0,0,5182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18651,-,-,-,-,-,-,-,-
20180406,-,-,-,21798,0,7971,8306,0,0,94,0,0,0,5377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21798,-,-,-,-,-,-,-,-
20180407,-,-,-,29375,0,15863,8457,0,0,182,0,0,0,4965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29375,-,-,-,-,-,-,-,-
20180408,-,-,-,22474,0,7016,10243,0,0,177,1,0,0,4766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22474,-,-,-,-,-,-,-,-
20180409,-,-,-,25035,0,11560,8164,0,0,340,0,0,0,5057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25035,-,-,-,-,-,-,-,-
20180410,-,-,-,20548,0,5318,10048,0,0,34,0,0,0,4998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20548,-,-,-,-,-,-,-,-
20180411,-,-,-,18917,0,5007,9164,0,0,51,0,0,0,4545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18917,-,-,-,-,-,-,-,-
20180412,-,-,-,19011,0,5502,7956,0,0,79,0,0,0,5425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19011,-,-,-,-,-,-,-,-
20180413,-,-,-,20806,0,8041,7866,0,0,89,0,0,0,4860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20806,-,-,-,-,-,-,-,-
20180414,-,-,-,16255,0,3553,8081,0,0,127,0,0,0,4351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16255,-,-,-,-,-,-,-,-
20180415,-,-,-,18780,0,4207,9167,0,0,83,0,0,0,5255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18780,-,-,-,-,-,-,-,-
20180416,-,-,-,21177,0,8285,8138,0,0,288,0,0,0,4421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21177,-,-,-,-,-,-,-,-
20180417,-,-,-,21784,0,7902,8936,0,0,177,0,0,0,4784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21784,-,-,-,-,-,-,-,-
20180418,-,-,-,20201,0,6120,8908,0,0,45,0,0,0,5044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20201,-,-,-,-,-,-,-,-
20180419,-,-,-,18246,0,6039,7577,0,0,0,0,0,0,4515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18246,-,-,-,-,-,-,-,-
20180420,-,-,-,17417,0,4949,7226,0,0,95,0,0,0,5046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17417,-,-,-,-,-,-,-,-
20180421,-,-,-,17617,0,3526,8505,0,0,26,0,0,0,5431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17617,-,-,-,-,-,-,-,-
20180422,-,-,-,18141,0,4075,8620,0,0,49,0,0,0,5326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18141,-,-,-,-,-,-,-,-
20180423,-,-,-,18375,0,5870,6813,0,0,437,0,0,0,5237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18375,-,-,-,-,-,-,-,-
20180424,-,-,-,19810,0,5881,8153,0,0,245,0,0,0,5476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19810,-,-,-,-,-,-,-,-
20180425,-,-,-,19762,0,5975,8414,0,0,327,0,0,0,4989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19762,-,-,-,-,-,-,-,-
20180426,-,-,-,18993,0,5775,7665,0,0,466,0,0,0,4965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18993,-,-,-,-,-,-,-,-
20180427,-,-,-,17709,0,3788,8640,0,0,128,0,0,0,5017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17709,-,-,-,-,-,-,-,-
20180428,-,-,-,20147,0,5345,8633,0,0,111,0,0,0,5978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20147,-,-,-,-,-,-,-,-
20180429,-,-,-,19029,0,5084,8185,0,0,289,0,0,0,5406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19029,-,-,-,-,-,-,-,-
20180430,-,-,-,20505,0,4642,8791,0,0,335,0,0,0,6732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20505,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
